	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	Delay	Memory	Crosscorrelation	fraction	Time
198	45	10.0	10	Original	Slow	1	Nitrogen	0	40	0.745600359659007	0.7682926829268293	157.5
199	45	10.0	10	Original	Slow	1	TOC	0	0	0.37841962962062703	0.7682926829268293	157.5
200	45	10.0	10	Original	Slow	2	DOC	30	45	0.7105777505462996	0.7682926829268293	157.5
201	45	10.0	10	Original	Slow	2	DO	15	150	0.909426618645068	0.7682926829268293	157.5
202	45	10.0	10	Original	Slow	2	Ammonium	75	0	-0.059102053877413296	0.7682926829268293	157.5
203	45	10.0	10	Original	Slow	2	Nitrate	15	145	0.9172055735059494	0.7682926829268293	157.5
204	45	10.0	10	Original	Slow	2	Sulphate	0	0	0.01132752391446585	0.7682926829268293	157.5
205	45	10.0	10	Original	Slow	2	Particulate organic matter	70	115	0.7587106730113142	0.7682926829268293	157.5
206	45	10.0	10	Original	Slow	2	Nitrogen	10	25	0.7136103487067508	0.7682926829268293	157.5
207	45	10.0	10	Original	Slow	2	TOC	1020	0	-0.43641271479039223	0.7682926829268293	157.5
208	45	10.0	10	Original	Slow	5	DOC	45	150	0.786285850683973	0.7682926829268293	157.5
209	45	10.0	10	Original	Slow	5	DO	15	170	0.9346685020813761	0.7682926829268293	157.5
210	45	10.0	10	Original	Slow	5	Ammonium	0	0	-0.07541805705507043	0.7682926829268293	157.5
211	45	10.0	10	Original	Slow	5	Nitrate	15	160	0.94343770547769	0.7682926829268293	157.5
212	45	10.0	10	Original	Slow	5	Sulphate	0	0	-0.03359670156704655	0.7682926829268293	157.5
213	45	10.0	10	Original	Slow	5	Particulate organic matter	75	165	0.8061578772262498	0.7682926829268293	157.5
214	45	10.0	10	Original	Slow	5	Nitrogen	10	80	0.7959104252159124	0.7682926829268293	157.5
215	45	10.0	10	Original	Slow	5	TOC	5	0	0.4492898360117881	0.7682926829268293	157.5
216	46	0.1	2	Original	Slow	1	DOC	0	0	0.1586794327163849	1.0121951219512195	207.5
217	46	0.1	2	Original	Slow	1	DO	85	0	0.5867435219792375	1.0121951219512195	207.5
218	46	0.1	2	Original	Slow	1	Ammonium	215	0	-0.13153208154854115	1.0121951219512195	207.5
219	46	0.1	2	Original	Slow	1	Nitrate	85	0	0.6103279606496788	1.0121951219512195	207.5
220	46	0.1	2	Original	Slow	1	Sulphate	0	0	0.07464801547066605	1.0121951219512195	207.5
221	46	0.1	2	Original	Slow	1	Particulate organic matter	60	0	0.6851632997169598	1.0121951219512195	207.5
222	46	0.1	2	Original	Slow	1	Nitrogen	320	0	-0.4199708700494401	1.0121951219512195	207.5
223	46	0.1	2	Original	Slow	1	TOC	305	0	-0.6048480759763871	1.0121951219512195	207.5
224	46	0.1	2	Original	Slow	2	DOC	0	0	0.10573553611410846	1.0121951219512195	207.5
225	46	0.1	2	Original	Slow	2	DO	65	0	0.6502946648065753	1.0121951219512195	207.5
226	46	0.1	2	Original	Slow	2	Ammonium	275	0	-0.2680401332472592	1.0121951219512195	207.5
227	46	0.1	2	Original	Slow	2	Nitrate	85	130	0.7796824214721705	1.0121951219512195	207.5
228	46	0.1	2	Original	Slow	2	Sulphate	0	0	0.011327574609539069	1.0121951219512195	207.5
229	46	0.1	2	Original	Slow	2	Particulate organic matter	40	0	0.5364882147940485	1.0121951219512195	207.5
