	Unnamed: 0	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	delmassflux	reldelmassflux	normmassflux	Time	fraction	relbase	normmassflux_fraction
1385	1385	79	5.0	2	Original	Slow	2	DO	-155.47382814476063	99.56124367835548	0.004387563216445179	200.0	0.975609756097561	0.0043421146183216	1.010466927319654
1386	1386	79	5.0	2	Original	Slow	2	Ammonium	-7.363458387584956	19.647333455569765	0.8035266654443023	200.0	0.975609756097561	0.8042831686437781	0.9990594068992498
1387	1387	79	5.0	2	Original	Slow	2	Nitrate	-116.18508044978444	74.40178996351639	0.25598210036483604	200.0	0.975609756097561	0.2513190035277972	1.018554493578211
1388	1388	79	5.0	2	Original	Slow	2	Sulphate	-6.314520646810706e-06	6.739414347429213e-07	0.9999999932605856	200.0	0.975609756097561	0.9999999927242855	1.0000000005363001
1389	1389	79	5.0	2	Original	Slow	2	Particulate organic matter	2.3294717851047304	-74.58654321636739	1.745865432163674	200.0	0.975609756097561	1.743456689741724	1.0013815900538985
1390	1390	79	5.0	2	Original	Slow	2	Nitrogen	-109.53217002767882	56.13111849814982	0.43868881501850204	200.0	0.975609756097561	0.4342830427634041	1.0101449327311132
1391	1391	79	5.0	2	Original	Slow	2	TOC	-156.07785625091458	30.324043378721797	0.6967595662127821	200.0	0.975609756097561	0.6944286076803821	1.0033566568350147
1392	1392	79	5.0	2	Original	Slow	5	DOC	-296.1558437712545	59.29335364755828	0.40706646352441717	200.0	0.975609756097561	0.40797044642689995	0.9977841951288382
1393	1393	79	5.0	2	Original	Slow	5	DO	-155.39567159646984	99.55764255941943	0.004423574405805693	200.0	0.975609756097561	0.0043421146183216	1.0187603954857325
1394	1394	79	5.0	2	Original	Slow	5	Ammonium	-7.3632238176177465	19.65587794338655	0.8034412205661344	200.0	0.975609756097561	0.8042831686437781	0.9989531695919194
1395	1395	79	5.0	2	Original	Slow	5	Nitrate	-115.75550877539595	74.16130351990068	0.25838696480099316	200.0	0.975609756097561	0.2513190035277972	1.0281234652930422
1396	1396	79	5.0	2	Original	Slow	5	Sulphate	-5.971509722257906e-06	6.376297618855895e-07	0.9999999936237025	200.0	0.975609756097561	0.9999999927242855	1.000000000899417
1397	1397	79	5.0	2	Original	Slow	5	Particulate organic matter	2.3510174625664764	-75.31154303864895	1.7531154303864898	200.0	0.975609756097561	1.743456689741724	1.0055399945990036
1398	1398	79	5.0	2	Original	Slow	5	Nitrogen	-108.86429675331983	55.81489877929511	0.4418510122070489	200.0	0.975609756097561	0.4342830427634041	1.0174263526282048
1399	1399	79	5.0	2	Original	Slow	5	TOC	-153.6114853743157	29.85878778978271	0.7014121221021729	200.0	0.975609756097561	0.6944286076803821	1.0100564901050346
1400	1400	79	5.0	2	Original	Slow	1	DOC	-295.96871914117577	59.28960771151142	0.4071039228848857	200.0	0.975609756097561	0.40797044642689995	0.9978760139377657
1401	1401	79	5.0	2	Original	Slow	1	DO	-155.31335358592332	99.56152483345356	0.004384751665464173	200.0	0.975609756097561	0.0043421146183216	1.0098194200039459
1402	1402	79	5.0	2	Original	Slow	1	Ammonium	-7.347035614919497	19.6238242435478	0.8037617575645221	200.0	0.975609756097561	0.8042831686437781	0.9993517070857826
1403	1403	79	5.0	2	Original	Slow	1	Nitrate	-116.20537263997072	74.4918825506822	0.2550811744931779	200.0	0.975609756097561	0.2513190035277972	1.0149697034946448
1404	1404	79	5.0	2	Original	Slow	1	Sulphate	-6.3913782923918924e-06	6.828511027181091e-07	0.9999999931714889	200.0	0.975609756097561	0.9999999927242855	1.0000000004472034
1405	1405	79	5.0	2	Original	Slow	1	Particulate organic matter	2.339524011160092	-74.98601136273689	1.7498601136273688	200.0	0.975609756097561	1.743456689741724	1.003672832209324
1406	1406	79	5.0	2	Original	Slow	1	Nitrogen	-109.60418319996508	56.22621585764686	0.43773784142353134	200.0	0.975609756097561	0.4342830427634041	1.0079551774302395
1407	1407	79	5.0	2	Original	Slow	1	TOC	-156.48646859192422	30.43493153599956	0.6956506846400045	200.0	0.975609756097561	0.6944286076803821	1.001759830954696
1408	1408	80	5.0	5	Original	Slow	0	DOC	-0.2778542121531352	59.073117396807966	0.4092688260319204	155.0	0.7560975609756098	0.4092688260319204	1.0
1409	1409	80	5.0	5	Original	Slow	0	DO	-0.14635033519151638	99.56727122283398	0.004327287771660229	155.0	0.7560975609756098	0.004327287771660229	1.0
1410	1410	80	5.0	5	Original	Slow	0	Ammonium	-0.006851613956536782	19.42247302884317	0.8057752697115683	155.0	0.7560975609756098	0.8057752697115683	1.0
1411	1411	80	5.0	5	Original	Slow	0	Nitrate	-0.10915299147686842	74.26061233777784	0.25739387662222163	155.0	0.7560975609756098	0.25739387662222163	1.0
1412	1412	80	5.0	5	Original	Slow	0	Sulphate	-2.7347205278083205e-08	3.100877313270487e-06	0.999999968991227	155.0	0.7560975609756098	0.999999968991227	1.0
1413	1413	80	5.0	5	Original	Slow	0	Particulate organic matter	0.0021778992227921927	-74.08506524019214	1.7408506524019214	155.0	0.7560975609756098	1.7408506524019214	1.0
1414	1414	80	5.0	5	Original	Slow	0	Nitrogen	-0.1041770554276807	56.718396562196176	0.4328160343780382	155.0	0.7560975609756098	0.4328160343780382	1.0
1415	1415	80	5.0	5	Original	Slow	0	TOC	-0.15957871209589014	32.93901713106404	0.6706098286893596	155.0	0.7560975609756098	0.6706098286893596	1.0
1416	1416	80	5.0	5	Original	Slow	2	DOC	-303.9281080627108	59.007459967048845	0.40992540032951164	155.0	0.7560975609756098	0.4092688260319204	1.0016042616877447
1417	1417	80	5.0	5	Original	Slow	2	DO	-160.24526989569176	99.55687385205395	0.004431261479460327	155.0	0.7560975609756098	0.004327287771660229	1.0240274539819216
1418	1418	80	5.0	5	Original	Slow	2	Ammonium	-7.510052492316912	19.440962518648817	0.8055903748135118	155.0	0.7560975609756098	0.8057752697115683	0.9997705378844368
1419	1419	80	5.0	5	Original	Slow	2	Nitrate	-118.67237959905323	73.72854832567913	0.26271451674320884	155.0	0.7560975609756098	0.25739387662222163	1.0206711992950646
1420	1420	80	5.0	5	Original	Slow	2	Sulphate	-2.2102166894910628e-05	2.2885986409520643e-06	0.9999999771140137	155.0	0.7560975609756098	0.999999968991227	1.0000000081227869
1421	1421	80	5.0	5	Original	Slow	2	Particulate organic matter	2.3701043575910803	-73.62469441328649	1.736246944132865	155.0	0.7560975609756098	1.7408506524019214	0.9973554835030194
1422	1422	80	5.0	5	Original	Slow	2	Nitrogen	-113.07106116679407	56.21684695594697	0.4378315304405303	155.0	0.7560975609756098	0.4328160343780382	1.0115880551183818
1423	1423	80	5.0	5	Original	Slow	2	TOC	-172.8143988169501	32.574574682803785	0.6742542531719622	155.0	0.7560975609756098	0.6706098286893596	1.0054344930937342
1424	1424	80	5.0	5	Original	Slow	5	DOC	-303.4989727879642	58.95164726926257	0.4104835273073743	155.0	0.7560975609756098	0.4092688260319204	1.0029679789864063
1425	1425	80	5.0	5	Original	Slow	5	DO	-160.16399096508943	99.55282301091988	0.004471769890801431	155.0	0.7560975609756098	0.004327287771660229	1.0333886089313098
1426	1426	80	5.0	5	Original	Slow	5	Ammonium	-7.4877887374694545	19.392376693432727	0.8060762330656727	155.0	0.7560975609756098	0.8057752697115683	1.000373507807223
1427	1427	80	5.0	5	Original	Slow	5	Nitrate	-118.1881591596148	73.46198617995327	0.2653801382004673	155.0	0.7560975609756098	0.25739387662222163	1.0310273953796
1428	1428	80	5.0	5	Original	Slow	5	Sulphate	-2.275088388614677e-05	2.3568705042167667e-06	0.9999999764312949	155.0	0.7560975609756098	0.999999968991227	1.0000000074400681
1429	1429	80	5.0	5	Original	Slow	5	Particulate organic matter	2.3731618240898693	-73.75408093489195	1.7375408093489193	155.0	0.7560975609756098	1.7408506524019214	0.9980987208475147
1430	1430	80	5.0	5	Original	Slow	5	Nitrogen	-112.3079589040443	55.86350948000955	0.4413649051999046	155.0	0.7560975609756098	0.4328160343780382	1.0197517424098006
1431	1431	80	5.0	5	Original	Slow	5	TOC	-169.81908285756504	32.02491500608861	0.6797508499391139	155.0	0.7560975609756098	0.6706098286893596	1.0136309085532187
1432	1432	80	5.0	5	Original	Slow	1	DOC	-303.67436049629623	59.019279125830096	0.4098072087416988	155.0	0.7560975609756098	0.4092688260319204	1.0013154745134105
1433	1433	80	5.0	5	Original	Slow	1	DO	-160.0799061435034	99.5571772097405	0.004428227902595013	155.0	0.7560975609756098	0.004327287771660229	1.0233264197486125
1434	1434	80	5.0	5	Original	Slow	1	Ammonium	-7.491095963162078	19.411981654106214	0.8058801834589377	155.0	0.7560975609756098	0.8057752697115683	1.0001302022428746
1435	1435	80	5.0	5	Original	Slow	1	Nitrate	-118.69937119210987	73.82172202090112	0.26178277979098874	155.0	0.7560975609756098	0.25739387662222163	1.017051311501123
1436	1436	80	5.0	5	Original	Slow	1	Sulphate	-2.259058646814083e-05	2.341596221602493e-06	0.9999999765840378	155.0	0.7560975609756098	0.999999968991227	1.000000007592811
1437	1437	80	5.0	5	Original	Slow	1	Particulate organic matter	2.376719984788348	-73.90669397675295	1.7390669397675296	155.0	0.7560975609756098	1.7408506524019214	0.9989753787138886
1438	1438	80	5.0	5	Original	Slow	1	Nitrogen	-113.1019850247951	56.29048155883587	0.43709518441164136	155.0	0.7560975609756098	0.4328160343780382	1.0098867641069544
1439	1439	80	5.0	5	Original	Slow	1	TOC	-172.78953919152767	32.60363306523168	0.6739636693476833	155.0	0.7560975609756098	0.6706098286893596	1.0050011802911962
1440	1440	81	5.0	10	Original	Slow	0	DOC	-0.261658776907058	59.50572562478965	0.4049427437521037	150.0	0.7317073170731707	0.4049427437521037	1.0
1441	1441	81	5.0	10	Original	Slow	0	DO	-0.13680903662342914	99.56076190569071	0.004392380943093163	150.0	0.7317073170731707	0.004392380943093163	1.0
1442	1442	81	5.0	10	Original	Slow	0	Ammonium	-0.006591785584356108	19.9878120656082	0.800121879343918	150.0	0.7317073170731707	0.800121879343918	1.0
1443	1443	81	5.0	10	Original	Slow	0	Nitrate	-0.09987489071442944	72.68248107138048	0.2731751892861953	150.0	0.7317073170731707	0.2731751892861953	1.0
1444	1444	81	5.0	10	Original	Slow	0	Sulphate	-8.735132395187861e-09	1.0594773294664172e-06	0.9999999894052266	150.0	0.7317073170731707	0.9999999894052266	1.0
1445	1445	81	5.0	10	Original	Slow	0	Particulate organic matter	0.0020280214636977023	-73.7931378913968	1.7379313789139679	150.0	0.7317073170731707	1.7379313789139679	1.0
1446	1446	81	5.0	10	Original	Slow	0	Nitrogen	-0.0926473845866587	53.955481682998474	0.4604451831700153	150.0	0.7317073170731707	0.4604451831700153	1.0
1447	1447	81	5.0	10	Original	Slow	0	TOC	-0.12346585978578932	27.260455533619968	0.7273954446638005	150.0	0.7317073170731707	0.7273954446638005	1.0
1448	1448	81	5.0	10	Original	Slow	2	DOC	-285.82512748923597	59.359058374414204	0.40640941625585814	150.0	0.7317073170731707	0.4049427437521037	1.0036219256336454
1449	1449	81	5.0	10	Original	Slow	2	DO	-149.80204880941218	99.55299466350358	0.004470053364963873	150.0	0.7317073170731707	0.004392380943093163	1.0176834438717905
1450	1450	81	5.0	10	Original	Slow	2	Ammonium	-7.219665644023332	19.991363631875355	0.8000863636812464	150.0	0.7317073170731707	0.800121879343918	0.9999556121841079
1451	1451	81	5.0	10	Original	Slow	2	Nitrate	-108.6861987846057	72.22889575673486	0.2777110424326513	150.0	0.7317073170731707	0.2731751892861953	1.0166041914652213
1452	1452	81	5.0	10	Original	Slow	2	Sulphate	-8.249974712271069e-06	9.137722025302912e-07	0.9999999908622782	150.0	0.7317073170731707	0.9999999894052266	1.0000000014570516
1453	1453	81	5.0	10	Original	Slow	2	Particulate organic matter	2.210553602243348	-73.45267728864789	1.7345267728864788	150.0	0.7317073170731707	1.7379313789139679	0.9980410008882994
1454	1454	81	5.0	10	Original	Slow	2	Nitrogen	-101.0369353015248	53.73357344903966	0.4626642655096034	150.0	0.7317073170731707	0.4604451831700153	1.0048194278509124
1455	1455	81	5.0	10	Original	Slow	2	TOC	-137.13583621819396	27.65033080505925	0.7234966919494076	150.0	0.7317073170731707	0.7273954446638005	0.9946401194247307
1456	1456	81	5.0	10	Original	Slow	5	DOC	-285.29764808726304	59.277169019212636	0.4072283098078736	150.0	0.7317073170731707	0.4049427437521037	1.005644170913133
1457	1457	81	5.0	10	Original	Slow	5	DO	-149.72621091252196	99.54903976667255	0.004509602333274488	150.0	0.7317073170731707	0.004392380943093163	1.026687437109855
1458	1458	81	5.0	10	Original	Slow	5	Ammonium	-7.189452276452581	19.91699455423909	0.800830054457609	150.0	0.7317073170731707	0.800121879343918	1.0008850840502845
1459	1459	81	5.0	10	Original	Slow	5	Nitrate	-108.27902065558723	71.99188750884186	0.2800811249115814	150.0	0.7317073170731707	0.2731751892861953	1.0252802446789961
1460	1460	81	5.0	10	Original	Slow	5	Sulphate	-8.235192126448965e-06	9.125606259203255e-07	0.9999999908743936	150.0	0.7317073170731707	0.9999999894052266	1.000000001469167
1461	1461	81	5.0	10	Original	Slow	5	Particulate organic matter	2.2601451314145202	-75.13556784559567	1.751355678455957	150.0	0.7317073170731707	1.7379313789139679	1.0077242978087995
1462	1462	81	5.0	10	Original	Slow	5	Nitrogen	-99.56778389973695	52.97696393713007	0.47023036062869933	150.0	0.7317073170731707	0.4604451831700153	1.0212515578756112
1463	1463	81	5.0	10	Original	Slow	5	TOC	-126.29075776423474	25.47555224552954	0.7452444775447046	150.0	0.7317073170731707	0.7273954446638005	1.0245382797099505
1464	1464	81	5.0	10	Original	Slow	1	DOC	-285.64230729684016	59.38255106092404	0.4061744893907597	150.0	0.7317073170731707	0.4049427437521037	1.003041777282494
1465	1465	81	5.0	10	Original	Slow	1	DO	-149.64730919976282	99.55319645783419	0.004468035421658355	150.0	0.7317073170731707	0.004392380943093163	1.0172240248615403
1466	1466	81	5.0	10	Original	Slow	1	Ammonium	-7.205733646641217	19.973457958775946	0.8002654204122405	150.0	0.7317073170731707	0.800121879343918	1.000179399004112
1467	1467	81	5.0	10	Original	Slow	1	Nitrate	-108.65370330501129	72.28211137799838	0.27717888622001635	150.0	0.7317073170731707	0.2731751892861953	1.0146561514033638
1468	1468	81	5.0	10	Original	Slow	1	Sulphate	-8.420534300057625e-06	9.336297791746912e-07	0.9999999906637022	150.0	0.7317073170731707	0.9999999894052266	1.0000000012584755
1469	1469	81	5.0	10	Original	Slow	1	Particulate organic matter	2.2284262525594127	-74.12326947245697	1.7412326947245698	150.0	0.7317073170731707	1.7379313789139679	1.0018995662605878
1470	1470	81	5.0	10	Original	Slow	1	Nitrogen	-100.7284090703468	53.62499378099763	0.46375006219002374	150.0	0.7317073170731707	0.4604451831700153	1.0071775732287076
1471	1471	81	5.0	10	Original	Slow	1	TOC	-134.33202848378295	27.113068204265023	0.7288693179573498	150.0	0.7317073170731707	0.7273954446638005	1.002026233879194
1472	1472	82	5.0	2	Original	Slow	0	DOC	-0.2725572852071535	59.8513822923964	0.40148617707603607	185.0	0.902439024390244	0.40148617707603607	1.0
1473	1473	82	5.0	2	Original	Slow	0	DO	-0.14168454568444647	99.56090840560509	0.0043909159439493315	185.0	0.902439024390244	0.0043909159439493315	1.0
1474	1474	82	5.0	2	Original	Slow	0	Ammonium	-0.00694291859142733	20.328119256332982	0.7967188074366702	185.0	0.902439024390244	0.7967188074366702	1.0
1475	1475	82	5.0	2	Original	Slow	0	Nitrate	-0.10464245272328043	73.53164454593059	0.2646835545406941	185.0	0.902439024390244	0.2646835545406941	1.0
1476	1476	82	5.0	2	Original	Slow	0	Sulphate	-4.4443898561397085e-09	5.205078286748063e-07	0.9999999947949216	185.0	0.902439024390244	0.9999999947949216	1.0
1477	1477	82	5.0	2	Original	Slow	0	Particulate organic matter	0.002195203802045453	-77.12784891650873	1.7712784891650872	185.0	0.902439024390244	1.7712784891650872	1.0
1478	1478	82	5.0	2	Original	Slow	0	Nitrogen	-0.0984845236191092	55.38132481093368	0.4461867518906633	185.0	0.902439024390244	0.4461867518906633	1.0
1479	1479	82	5.0	2	Original	Slow	0	TOC	-0.14154880825116786	30.177647602727717	0.6982235239727229	185.0	0.902439024390244	0.6982235239727229	1.0
1480	1480	82	5.0	2	Original	Slow	2	DOC	-297.98977694404704	59.75591544596193	0.4024408455403806	185.0	0.902439024390244	0.40148617707603607	1.0023778364458205
1481	1481	82	5.0	2	Original	Slow	2	DO	-155.1456975352795	99.5564159688736	0.004435840311263859	185.0	0.902439024390244	0.0043909159439493315	1.0102312064015786
1482	1482	82	5.0	2	Original	Slow	2	Ammonium	-7.561354645401477	20.217054579577354	0.7978294542042265	185.0	0.902439024390244	0.7967188074366702	1.0013940260443073
1483	1483	82	5.0	2	Original	Slow	2	Nitrate	-114.13147672152522	73.23774330929277	0.2676225669070725	185.0	0.902439024390244	0.2646835545406941	1.0111038722125312
1484	1484	82	5.0	2	Original	Slow	2	Sulphate	-4.7618686949135736e-06	5.092788994596199e-07	0.9999999949072109	185.0	0.902439024390244	0.9999999947949216	1.0000000001122893
1485	1485	82	5.0	2	Original	Slow	2	Particulate organic matter	2.408847474727456	-77.28742240660719	1.7728742240660718	185.0	0.902439024390244	1.7712784891650872	1.0009008944165165
1486	1486	82	5.0	2	Original	Slow	2	Nitrogen	-107.17983521609487	55.0391332106759	0.4496086678932411	185.0	0.902439024390244	0.4461867518906633	1.0076692460905166
1487	1487	82	5.0	2	Original	Slow	2	TOC	-152.8598154357293	29.760186269348	0.7023981373065201	185.0	0.902439024390244	0.6982235239727229	1.0059789067404155
1488	1488	82	5.0	2	Original	Slow	5	DOC	-297.550486193938	59.69567521610775	0.4030432478389224	185.0	0.902439024390244	0.40148617707603607	1.0038782674268545
1489	1489	82	5.0	2	Original	Slow	5	DO	-155.0669382191323	99.5523221524391	0.004476778475608891	185.0	0.902439024390244	0.0043909159439493315	1.0195545833160111
1490	1490	82	5.0	2	Original	Slow	5	Ammonium	-7.553292553236197	20.204925213995267	0.7979507478600472	185.0	0.902439024390244	0.7967188074366702	1.0015462675311262
1491	1491	82	5.0	2	Original	Slow	5	Nitrate	-113.79040127239824	73.05295903448382	0.2694704096551617	185.0	0.902439024390244	0.2646835545406941	1.018085200354719
1492	1492	82	5.0	2	Original	Slow	5	Sulphate	-4.489988896239083e-06	4.804256645471039e-07	0.9999999951957432	185.0	0.902439024390244	0.9999999947949216	1.0000000004008216
1493	1493	82	5.0	2	Original	Slow	5	Particulate organic matter	2.436329907675896	-78.20567769766163	1.7820567769766165	185.0	0.902439024390244	1.7712784891650872	1.0060850328604225
1494	1494	82	5.0	2	Original	Slow	5	Nitrogen	-106.5201847985173	54.72592080305931	0.4527407919694069	185.0	0.902439024390244	0.4461867518906633	1.0146890064551932
1495	1495	82	5.0	2	Original	Slow	5	TOC	-149.31539592276687	29.083694231840703	0.7091630576815932	185.0	0.902439024390244	0.6982235239727229	1.0156676670625862
1496	1496	82	5.0	2	Original	Slow	1	DOC	-297.8950790066333	59.798816567086746	0.40201183432913257	185.0	0.902439024390244	0.40148617707603607	1.0013092785832
1497	1497	82	5.0	2	Original	Slow	1	DO	-154.98473753056822	99.55616772126331	0.004438322787366741	185.0	0.902439024390244	0.0043909159439493315	1.0107965727475918
1498	1498	82	5.0	2	Original	Slow	1	Ammonium	-7.56768950040754	20.25495588494153	0.7974504411505846	185.0	0.902439024390244	0.7967188074366702	1.000918308576483
1499	1499	82	5.0	2	Original	Slow	1	Nitrate	-114.04409942631473	73.25749406690623	0.2674250593309377	185.0	0.902439024390244	0.2646835545406941	1.0103576695386343
1500	1500	82	5.0	2	Original	Slow	1	Sulphate	-4.798961867891193e-06	5.137777437745992e-07	0.9999999948622225	185.0	0.902439024390244	0.9999999947949216	1.0000000000673008
1501	1501	82	5.0	2	Original	Slow	1	Particulate organic matter	2.4207075624135785	-77.74841959526634	1.7774841959526635	185.0	0.902439024390244	1.7712784891650872	1.003503518405229
1502	1502	82	5.0	2	Original	Slow	1	Nitrogen	-107.21112238758987	55.11224020923404	0.44887759790765963	185.0	0.902439024390244	0.4461867518906633	1.0060307617955804
1503	1503	82	5.0	2	Original	Slow	1	TOC	-153.8884136153093	29.991484185784092	0.7000851581421591	185.0	0.902439024390244	0.6982235239727229	1.0026662438395715
1504	1504	83	5.0	5	Original	Slow	0	DOC	-0.2654057420321391	59.18195768365133	0.4081804231634866	195.0	0.9512195121951221	0.4081804231634866	1.0
1505	1505	83	5.0	5	Original	Slow	0	DO	-0.13953489855860346	99.56617696252087	0.004338230374791199	195.0	0.9512195121951221	0.004338230374791199	1.0
1506	1506	83	5.0	5	Original	Slow	0	Ammonium	-0.006572199273950169	19.540176051018648	0.8045982394898135	195.0	0.9512195121951221	0.8045982394898135	1.0
1507	1507	83	5.0	5	Original	Slow	0	Nitrate	-0.1040509800045255	74.24635983737942	0.25753640162620584	195.0	0.9512195121951221	0.25753640162620584	1.0
1508	1508	83	5.0	5	Original	Slow	0	Sulphate	-5.70029190516408e-09	6.779143645908089e-07	0.9999999932208563	195.0	0.9512195121951221	0.9999999932208563	1.0
1509	1509	83	5.0	5	Original	Slow	0	Particulate organic matter	0.0019729588405609307	-70.39098142768795	1.7039098142768794	195.0	0.9512195121951221	1.7039098142768794	1.0
1510	1510	83	5.0	5	Original	Slow	0	Nitrogen	-0.09843034304802564	56.206555728162726	0.4379344427183728	195.0	0.9512195121951221	0.4379344427183728	1.0
1511	1511	83	5.0	5	Original	Slow	0	TOC	-0.14347737972763852	31.061700264128252	0.6893829973587176	195.0	0.9512195121951221	0.6893829973587176	1.0
1512	1512	83	5.0	5	Original	Slow	2	DOC	-290.3469995141376	59.12341396680567	0.4087658603319433	195.0	0.9512195121951221	0.4081804231634866	1.0014342607710565
1513	1513	83	5.0	5	Original	Slow	2	DO	-152.79087741076924	99.5610720758258	0.004389279241742066	195.0	0.9512195121951221	0.004338230374791199	1.011767209793077
1514	1514	83	5.0	5	Original	Slow	2	Ammonium	-7.221105892215978	19.605801962390007	0.8039419803760999	195.0	0.9512195121951221	0.8045982394898135	0.9991843642186817
1515	1515	83	5.0	5	Original	Slow	2	Nitrate	-113.38953017501568	73.88650014783578	0.26113499852164224	195.0	0.9512195121951221	0.25753640162620584	1.0139731582514673
1516	1516	83	5.0	5	Original	Slow	2	Sulphate	-6.344329790408665e-06	6.890117680668607e-07	0.9999999931098822	195.0	0.9512195121951221	0.9999999932208563	0.9999999998890259
1517	1517	83	5.0	5	Original	Slow	2	Particulate organic matter	2.1631514392136397	-70.47726932396549	1.704772693239655	195.0	0.9512195121951221	1.7039098142768794	1.0005064111700899
1518	1518	83	5.0	5	Original	Slow	2	Nitrogen	-106.97114797165639	55.78119058728643	0.44218809412713567	195.0	0.9512195121951221	0.4379344427183728	1.0097129866798313
1519	1519	83	5.0	5	Original	Slow	2	TOC	-153.95211855838508	30.4362124042524	0.6956378759574761	195.0	0.9512195121951221	0.6893829973587176	1.0090731547234604
1520	1520	83	5.0	5	Original	Slow	5	DOC	-290.1277972975654	59.10635361448834	0.40893646385511656	195.0	0.9512195121951221	0.4081804231634866	1.0018522218331063
1521	1521	83	5.0	5	Original	Slow	5	DO	-152.71383003858472	99.55731480166395	0.004426851983360513	195.0	0.9512195121951221	0.004338230374791199	1.020428054970128
1522	1522	83	5.0	5	Original	Slow	5	Ammonium	-7.221514626310537	19.616063500785746	0.8038393649921427	195.0	0.9512195121951221	0.8045982394898135	0.9990568280410954
1523	1523	83	5.0	5	Original	Slow	5	Nitrate	-112.98093970042149	73.65461908394761	0.26345380916052397	195.0	0.9512195121951221	0.25753640162620584	1.0229769752817577
1524	1524	83	5.0	5	Original	Slow	5	Sulphate	-5.976137458674203e-06	6.493280035834771e-07	0.9999999935067201	195.0	0.9512195121951221	0.9999999932208563	1.0000000002858638
1525	1525	83	5.0	5	Original	Slow	5	Particulate organic matter	2.1796434771180864	-71.04774065060498	1.7104774065060497	195.0	0.9512195121951221	1.7039098142768794	1.003854424790644
1526	1526	83	5.0	5	Original	Slow	5	Nitrogen	-106.30051105475097	55.45735357133231	0.44542646428667704	195.0	0.9512195121951221	0.4379344427183728	1.0171076326442818
1527	1527	83	5.0	5	Original	Slow	5	TOC	-151.10836457775514	29.88794858991787	0.7011205141008213	195.0	0.9512195121951221	0.6893829973587176	1.0170261186990026
1528	1528	83	5.0	5	Original	Slow	1	DOC	-290.198285840964	59.15435527216838	0.4084564472783162	195.0	0.9512195121951221	0.4081804231634866	1.0006762306547932
1529	1529	83	5.0	5	Original	Slow	1	DO	-152.63351484848914	99.56157680391418	0.004384231960858355	195.0	0.9512195121951221	0.004338230374791199	1.0106037674565336
1530	1530	83	5.0	5	Original	Slow	1	Ammonium	-7.207353952992822	19.588738556103564	0.8041126144389644	195.0	0.9512195121951221	0.8045982394898135	0.9993964378406334
1531	1531	83	5.0	5	Original	Slow	1	Nitrate	-113.3549644217966	73.94050387680876	0.2605949612319124	195.0	0.9512195121951221	0.25753640162620584	1.0118762224927946
1532	1532	83	5.0	5	Original	Slow	1	Sulphate	-6.13676377270167e-06	6.671600252078828e-07	0.9999999933283996	195.0	0.9512195121951221	0.9999999932208563	1.0000000001075433
1533	1533	83	5.0	5	Original	Slow	1	Particulate organic matter	2.171774714495764	-70.83153239729279	1.7083153239729276	195.0	0.9512195121951221	1.7039098142768794	1.0025855298555915
1534	1534	83	5.0	5	Original	Slow	1	Nitrogen	-107.06492765756235	55.887936158303525	0.4411206384169648	195.0	0.9512195121951221	0.4379344427183728	1.0072755083587728
1535	1535	83	5.0	5	Original	Slow	1	TOC	-155.2243786686929	30.719531493435465	0.6928046850656454	195.0	0.9512195121951221	0.6893829973587176	1.0049634060022332
1536	1536	84	5.0	10	Original	Slow	0	DOC	-0.27180212140555315	59.00635444492116	0.40993645555078834	177.5	0.8658536585365854	0.40993645555078834	1.0
1537	1537	84	5.0	10	Original	Slow	0	DO	-0.14332178381128294	99.56532708738916	0.004346729126108355	177.5	0.8658536585365854	0.004346729126108355	1.0
1538	1538	84	5.0	10	Original	Slow	0	Ammonium	-0.006732671081479046	19.48821562492812	0.8051178437507189	177.5	0.8658536585365854	0.8051178437507189	1.0
1539	1539	84	5.0	10	Original	Slow	0	Nitrate	-0.10690436228115567	74.26622467668501	0.25733775323314995	177.5	0.8658536585365854	0.25733775323314995	1.0
1540	1540	84	5.0	10	Original	Slow	0	Sulphate	-5.757139320827776e-09	6.665786645997648e-07	0.9999999933342134	177.5	0.8658536585365854	0.9999999933342134	1.0
1541	1541	84	5.0	10	Original	Slow	0	Particulate organic matter	0.0020604569674762853	-71.56974552674944	1.7156974552674944	177.5	0.8658536585365854	1.7156974552674944	1.0
1542	1542	84	5.0	10	Original	Slow	0	Nitrogen	-0.10048048327228208	55.86073151283249	0.44139268487167516	177.5	0.8658536585365854	0.44139268487167516	1.0
1543	1543	84	5.0	10	Original	Slow	0	TOC	-0.14023662050202698	29.55766715455856	0.7044233284544145	177.5	0.8658536585365854	0.7044233284544145	1.0
1544	1544	84	5.0	10	Original	Slow	2	DOC	-297.3506677761999	58.949212603038255	0.4105078739696176	177.5	0.8658536585365854	0.40993645555078834	1.0013939194992099
1545	1545	84	5.0	10	Original	Slow	2	DO	-156.93721187996437	99.56002601376301	0.004399739862370034	177.5	0.8658536585365854	0.004346729126108355	1.0121955462886503
1546	1546	84	5.0	10	Original	Slow	2	Ammonium	-7.388327082565342	19.529626629199733	0.8047037337080027	177.5	0.8658536585365854	0.8051178437507189	0.9994856528818352
1547	1547	84	5.0	10	Original	Slow	2	Nitrate	-116.43065217712328	73.86290746913464	0.26137092530865363	177.5	0.8658536585365854	0.25733775323314995	1.0156726792895001
