,Unnamed: 0,Trial,Variance,Anisotropy,Regime,Time_series,Chem,Sensitivity,Timloc_max,Sensitivitybase,Timloc_maxbase,fraction,Time,Sensitivity%,Sensitivitybase%,Da63,Pe,cov,sensbase,Senssquared
25,70,37,0.1,2,Slow,2,Ammonium,0.007350578012019975,1.0,0.0073873508570145175,1.0,1.0,205.0,0.7350578012019975,0.7387350857014516,0.2215527012310372,2,0.17,0.6360755783328036,1.1613951405550351
26,87,37,0.1,2,Slow,5,Ammonium,0.010631352621407457,1.0,0.010712926978503208,1.0,1.0,205.0,1.0631352621407455,1.0712926978503208,0.2215527012310372,2,0.27,1.040272868723733,1.0298189350690696
27,54,37,0.1,2,Slow,1,Nitrate,0.015741312787830204,4.0,0.015696673350368028,4.0,1.0,205.0,1.5741312787830204,1.569667335036803,1.3811009141670163,2,0.15,1.5731411627859029,0.9977917889180726
28,71,37,0.1,2,Slow,2,Nitrate,0.0329046188134552,1.0,0.03259896785276273,1.0,1.0,205.0,3.29046188134552,3.259896785276273,1.3811009141670163,2,0.17,3.2279015204352284,1.0099120944794904
29,88,37,0.1,2,Slow,5,Nitrate,0.04161712744291986,1.0,0.041049745777730594,1.0,1.0,205.0,4.161712744291987,4.104974577773058,1.3811009141670163,2,0.27,4.1889751214203566,0.9799472326255267
30,66,37,0.1,2,Slow,1,Nitrogen,0.0110358354146746,6.0,0.011025922093373892,6.0,1.0,205.0,1.10358354146746,1.1025922093373892,0.8484079421863202,2,0.15,1.1360642823168423,0.9705368142450606
31,83,37,0.1,2,Slow,2,Nitrogen,0.021446677422989037,1.0,0.021661649219548915,1.0,1.0,205.0,2.144667742298904,2.166164921954892,0.8484079421863202,2,0.17,2.1173131919839085,1.0230725100830311
32,100,37,0.1,2,Slow,5,Nitrogen,0.023608936121032327,1.0,0.02392308340713325,1.0,1.0,205.0,2.360893612103233,2.392308340713325,0.8484079421863202,2,0.27,2.3364587662515244,1.0239035138426185
33,67,37,0.1,2,Slow,1,TOC,0.022272986098782,6.0,0.02222662105009922,6.0,1.0,205.0,2.2272986098782,2.222662105009922,0.3968240013880403,2,0.15,2.303801047865212,0.9647804037026216
34,84,37,0.1,2,Slow,2,TOC,0.07865015794536721,1.0,0.0810050339556172,1.0,1.0,205.0,7.865015794536721,8.10050339556172,0.3968240013880403,2,0.17,8.03756383337762,1.0078306764946277
35,101,37,0.1,2,Slow,5,TOC,0.08868852660346067,1.0,0.09226484498296016,1.0,1.0,205.0,8.868852660346068,9.226484498296015,0.3968240013880403,2,0.27,9.204564921269293,1.0023813811097222
36,102,38,0.1,5,Slow,1,DOC,0.0029270178324292922,4.0,0.0029229064296412205,4.0,1.0,205.0,0.2927017832429292,0.29229064296412205,0.9027240205222241,2,0.15,0.2834288040078661,1.0312665432409969
37,119,38,0.1,5,Slow,2,DOC,0.002698346657062344,3.0,0.0026962201616823767,3.0,1.0,205.0,0.26983466570623443,0.2696220161682376,0.9027240205222241,2,0.17,0.26904640773692784,1.002139439199919
38,136,38,0.1,5,Slow,5,DOC,0.00273097434698864,1.0,0.002728203472649828,1.0,1.0,205.0,0.273097434698864,0.2728203472649828,0.9027240205222241,2,0.27,0.2810745312643391,0.9706334687734706
39,103,38,0.1,5,Slow,1,DO,0.015265869134697291,4.0,0.01518862026278392,4.0,1.0,205.0,1.5265869134697292,1.5188620262783918,302.1571023764568,2,0.15,1.6364221444731986,0.9281602741738428
40,120,38,0.1,5,Slow,2,DO,0.020264499367189784,1.0,0.02010382416256626,1.0,1.0,205.0,2.0264499367189783,2.010382416256626,302.1571023764568,2,0.17,2.1623358973990725,0.9297271615731759
41,137,38,0.1,5,Slow,5,DO,0.029415111340460324,1.0,0.0289904805491211,1.0,1.0,205.0,2.9415111340460323,2.89904805491211,302.1571023764568,2,0.27,4.34230316206027,0.6676291236967926
42,104,38,0.1,5,Slow,1,Ammonium,0.003356391173940058,6.0,0.003365822434203036,6.0,1.0,205.0,0.3356391173940058,0.3365822434203036,0.2201452924002254,2,0.15,0.3904732723946391,0.8619853578099206
43,121,38,0.1,5,Slow,2,Ammonium,0.007897197187197625,1.0,0.007939586405396905,1.0,1.0,205.0,0.7897197187197625,0.7939586405396907,0.2201452924002254,2,0.17,0.6360755783328036,1.2482143122374059
44,138,38,0.1,5,Slow,5,Ammonium,0.011160475789328328,1.0,0.011247656321241993,1.0,1.0,205.0,1.1160475789328328,1.1247656321241992,0.2201452924002254,2,0.27,1.040272868723733,1.0812217312791468
45,105,38,0.1,5,Slow,1,Nitrate,0.01584160528870029,4.0,0.015810093176566217,4.0,1.0,205.0,1.5841605288700291,1.581009317656622,1.3808945249008933,2,0.15,1.5731411627859029,1.005001556794042
46,122,38,0.1,5,Slow,2,Nitrate,0.03332600952756056,1.0,0.03304611795944567,1.0,1.0,205.0,3.332600952756056,3.3046117959445667,1.3808945249008933,2,0.17,3.2279015204352284,1.0237647508834145
47,139,38,0.1,5,Slow,5,Nitrate,0.042029381534780835,1.0,0.04150445294192344,1.0,1.0,205.0,4.202938153478083,4.150445294192344,1.3808945249008933,2,0.27,4.1889751214203566,0.9908020873575997
48,117,38,0.1,5,Slow,1,Nitrogen,0.010375377467227128,6.0,0.010370154020877051,6.0,1.0,205.0,1.037537746722713,1.0370154020877052,0.8480892219461581,2,0.15,1.1360642823168423,0.912814017858971
49,134,38,0.1,5,Slow,2,Nitrogen,0.02162888732843572,1.0,0.0218508838460525,1.0,1.0,205.0,2.162888732843572,2.1850883846052502,0.8480892219461581,2,0.17,2.1173131919839085,1.0320099987464948
50,151,38,0.1,5,Slow,5,Nitrogen,0.02324372633031879,1.0,0.02354563934578686,1.0,1.0,205.0,2.3243726330318792,2.354563934578686,0.8480892219461581,2,0.27,2.3364587662515244,1.0077489783208153
51,118,38,0.1,5,Slow,1,TOC,0.021704490765104355,3.0,0.021656515441901645,3.0,1.0,205.0,2.1704490765104354,2.1656515441901645,0.3975753969373211,2,0.15,2.303801047865212,0.9400340998181844
52,135,38,0.1,5,Slow,2,TOC,0.07896350171274713,1.0,0.08127735789595113,1.0,1.0,205.0,7.8963501712747135,8.127735789595112,0.3975753969373211,2,0.17,8.03756383337762,1.0112188168065348
53,152,38,0.1,5,Slow,5,TOC,0.08771601890083758,1.0,0.0910766270304626,1.0,1.0,205.0,8.771601890083758,9.10766270304626,0.3975753969373211,2,0.27,9.204564921269293,0.9894723738653722
54,153,39,0.1,10,Slow,1,DOC,0.00287849270173977,4.0,0.0028751546588194252,4.0,0.9878048780487804,202.5,0.287849270173977,0.2875154658819425,0.9021326394186162,2,0.15,0.2834288040078661,1.0144186540545224
55,170,39,0.1,10,Slow,2,DOC,0.0025972737944570034,3.0,0.002595862730544597,3.0,0.9878048780487804,202.5,0.25972737944570035,0.2595862730544597,0.9021326394186162,2,0.17,0.26904640773692784,0.9648382791577049
56,187,39,0.1,10,Slow,5,DOC,0.0027719680213196323,1.0,0.0027695163855846077,1.0,0.9878048780487804,202.5,0.27719680213196324,0.27695163855846083,0.9021326394186162,2,0.27,0.2810745312643391,0.9853316745301236
57,154,39,0.1,10,Slow,1,DO,0.015126828664732696,4.0,0.0150370111765875,4.0,0.9878048780487804,202.5,1.5126828664732697,1.50370111765875,297.70992136242717,2,0.15,1.6364221444731986,0.918895605719651
58,171,39,0.1,10,Slow,2,DO,0.02017639803842059,1.0,0.0200025433911792,1.0,0.9878048780487804,202.5,2.017639803842059,2.00025433911792,297.70992136242717,2,0.17,2.1623358973990725,0.9250433022565506
59,188,39,0.1,10,Slow,5,DO,0.031701267605088776,1.0,0.03113345122917888,1.0,0.9878048780487804,202.5,3.170126760508877,3.113345122917888,297.70992136242717,2,0.27,4.34230316206027,0.716980138586343
60,155,39,0.1,10,Slow,1,Ammonium,0.0037269691522793954,6.0,0.0037364036936556994,6.0,0.9878048780487804,202.5,0.3726969152279395,0.3736403693655699,0.22180992072417,2,0.15,0.3904732723946391,0.9568910237419356
61,172,39,0.1,10,Slow,2,Ammonium,0.006989337410624625,1.0,0.0070233283081655,1.0,0.9878048780487804,202.5,0.6989337410624624,0.7023328308165501,0.22180992072417,2,0.17,0.6360755783328036,1.1041656915321465
62,189,39,0.1,10,Slow,5,Ammonium,0.010425508686241073,1.0,0.010503751131118884,1.0,0.9878048780487804,202.5,1.0425508686241072,1.0503751131118886,0.22180992072417,2,0.27,1.040272868723733,1.0097111485763823
63,156,39,0.1,10,Slow,1,Nitrate,0.015724460584196392,4.0,0.015713232609431086,4.0,0.9878048780487804,202.5,1.5724460584196391,1.5713232609431087,1.378931691648761,2,0.15,1.5731411627859029,0.9988444127673992
64,173,39,0.1,10,Slow,2,Nitrate,0.033015132924964025,1.0,0.032781871465730694,1.0,0.9878048780487804,202.5,3.3015132924964026,3.278187146573069,1.378931691648761,2,0.17,3.2279015204352284,1.0155784263613659
65,190,39,0.1,10,Slow,5,Nitrate,0.04192939449462872,1.0,0.04145197475218351,1.0,0.9878048780487804,202.5,4.192939449462871,4.145197475218351,1.378931691648761,2,0.27,4.1889751214203566,0.989549318166597
66,168,39,0.1,10,Slow,1,Nitrogen,0.010298474114110402,6.0,0.010298219162281646,6.0,0.9878048780487804,202.5,1.02984741141104,1.0298219162281643,0.8478265265709273,2,0.15,1.1360642823168423,0.9064820822708978
67,185,39,0.1,10,Slow,2,Nitrogen,0.020918345447065674,1.0,0.021138433367472148,1.0,0.9878048780487804,202.5,2.0918345447065674,2.1138433367472147,0.8478265265709273,2,0.17,2.1173131919839085,0.998361198877034
68,202,39,0.1,10,Slow,5,Nitrogen,0.0233266564271102,1.0,0.02365607739384102,1.0,0.9878048780487804,202.5,2.33266564271102,2.3656077393841017,0.8478265265709273,2,0.27,2.3364587662515244,1.0124757062070229
69,169,39,0.1,10,Slow,1,TOC,0.021599819297068702,3.0,0.02155400599011541,3.0,0.9878048780487804,202.5,2.1599819297068708,2.155400599011541,0.39738910132476135,2,0.15,2.303801047865212,0.9355845206376722
70,186,39,0.1,10,Slow,2,TOC,0.07785750035155918,1.0,0.08011428105148719,1.0,0.9878048780487804,202.5,7.7857500351559175,8.011428105148719,0.39738910132476135,2,0.17,8.03756383337762,0.9967483022504446
71,203,39,0.1,10,Slow,5,TOC,0.08841246323344439,1.0,0.09196119570823964,1.0,0.9878048780487804,202.5,8.84124632334444,9.196119570823962,0.39738910132476135,2,0.27,9.204564921269293,0.9990824823859066
72,204,40,1.0,2,Slow,1,DOC,0.0043100704052196105,4.0,0.0043104210851792465,4.0,0.8170731707317073,167.5,0.4310070405219612,0.4310421085179246,0.8997120882867286,2,0.15,0.2834288040078661,1.52081264297316
73,221,40,1.0,2,Slow,2,DOC,0.00995108441017559,1.0,0.009928403386143777,1.0,0.8170731707317073,167.5,0.995108441017559,0.9928403386143776,0.8997120882867286,2,0.17,0.26904640773692784,3.690219642646824
74,238,40,1.0,2,Slow,5,DOC,0.010932662109551492,1.0,0.010890636049702005,1.0,0.8170731707317073,167.5,1.0932662109551492,1.0890636049702005,0.8997120882867286,2,0.27,0.2810745312643391,3.8746434978343185
75,205,40,1.0,2,Slow,1,DO,0.0136991319577444,4.0,0.01391463758717134,4.0,0.8170731707317073,167.5,1.36991319577444,1.391463758717134,5.471429353574568,2,0.15,1.6364221444731986,0.8503085609154217
76,222,40,1.0,2,Slow,2,DO,0.020619160712531552,1.0,0.020889353920536004,1.0,0.8170731707317073,167.5,2.061916071253155,2.0889353920536005,5.471429353574568,2,0.17,2.1623358973990725,0.966054993845424
77,239,40,1.0,2,Slow,5,DO,0.026545518874059596,1.0,0.02691476814268851,1.0,0.8170731707317073,167.5,2.654551887405959,2.6914768142688508,5.471429353574568,2,0.27,4.34230316206027,0.6198270166359917
78,206,40,1.0,2,Slow,1,Ammonium,0.002093812593709216,1.0,0.002100163652257598,1.0,0.8170731707317073,167.5,0.2093812593709216,0.2100163652257598,0.21829724308643306,2,0.15,0.3904732723946391,0.5378508084248667
79,223,40,1.0,2,Slow,2,Ammonium,0.004252601173514286,1.0,0.004270531300445229,1.0,0.8170731707317073,167.5,0.4252601173514286,0.4270531300445229,0.21829724308643306,2,0.17,0.6360755783328036,0.6713874020503311
80,240,40,1.0,2,Slow,5,Ammonium,0.006167155271462986,1.0,0.0062003887583963685,1.0,0.8170731707317073,167.5,0.6167155271462985,0.6200388758396369,0.21829724308643306,2,0.27,1.040272868723733,0.5960348428584286
81,207,40,1.0,2,Slow,1,Nitrate,0.015146775296853612,4.0,0.01558269005072038,4.0,0.8170731707317073,167.5,1.5146775296853612,1.5582690050720378,1.3534331634575252,2,0.15,1.5731411627859029,0.9905462026767339
82,224,40,1.0,2,Slow,2,Nitrate,0.02767575367138324,1.0,0.028409138144773832,1.0,0.8170731707317073,167.5,2.767575367138324,2.840913814477384,1.3534331634575252,2,0.17,3.2279015204352284,0.8801116751834283
83,241,40,1.0,2,Slow,5,Nitrate,0.03616942608646039,1.0,0.037069898737837566,1.0,0.8170731707317073,167.5,3.6169426086460383,3.706989873783756,1.3534331634575252,2,0.27,4.1889751214203566,0.8849395774226576
84,219,40,1.0,2,Slow,1,Nitrogen,0.008895566572945435,4.0,0.00915917371059327,4.0,0.8170731707317073,167.5,0.8895566572945435,0.9159173710593268,0.8176386993166954,2,0.15,1.1360642823168423,0.8062196702385915
85,236,40,1.0,2,Slow,2,Nitrogen,0.021283724639612492,1.0,0.022061154304464817,1.0,0.8170731707317073,167.5,2.1283724639612496,2.206115430446482,0.8176386993166954,2,0.17,2.1173131919839085,1.04194100277596
86,253,40,1.0,2,Slow,5,Nitrogen,0.025452385521010187,1.0,0.026611824652509254,1.0,0.8170731707317073,167.5,2.5452385521010186,2.661182465250925,0.8176386993166954,2,0.27,2.3364587662515244,1.138981138331993
87,220,40,1.0,2,Slow,1,TOC,0.012199973405904648,2.0,0.012642939035789945,2.0,0.8170731707317073,167.5,1.2199973405904647,1.2642939035789944,0.35519753757602096,2,0.15,2.303801047865212,0.5487860615180015
88,237,40,1.0,2,Slow,2,TOC,0.06721913778911863,1.0,0.07079385662245169,1.0,0.8170731707317073,167.5,6.721913778911863,7.079385662245168,0.35519753757602096,2,0.17,8.03756383337762,0.8807874884733827
89,254,40,1.0,2,Slow,5,TOC,0.07998095929774864,1.0,0.08597293474835764,1.0,0.8170731707317073,167.5,7.998095929774863,8.597293474835764,0.35519753757602096,2,0.27,9.204564921269293,0.9340249700417358
90,255,41,1.0,5,Slow,1,DOC,0.0036101611626984994,4.0,0.0036115028467491148,4.0,0.8902439024390244,182.5,0.3610161162698499,0.3611502846749115,0.89977789427265,2,0.15,0.2834288040078661,1.2742187087833472
91,272,41,1.0,5,Slow,2,DOC,0.006833258055666524,1.0,0.006825971679727236,1.0,0.8902439024390244,182.5,0.6833258055666525,0.6825971679727237,0.89977789427265,2,0.17,0.26904640773692784,2.5370982415798085
92,289,41,1.0,5,Slow,5,DOC,0.007725726579764948,1.0,0.007707486408931206,1.0,0.8902439024390244,182.5,0.7725726579764949,0.7707486408931206,0.89977789427265,2,0.27,0.2810745312643391,2.7421504090965216
93,256,41,1.0,5,Slow,1,DO,0.012844500026782741,4.0,0.012890534725304673,4.0,0.8902439024390244,182.5,1.2844500026782741,1.2890534725304672,5.4822922538767545,2,0.15,1.6364221444731986,0.7877267347451123
94,273,41,1.0,5,Slow,2,DO,0.017519098484793216,1.0,0.017543099585541764,1.0,0.8902439024390244,182.5,1.7519098484793216,1.7543099585541764,5.4822922538767545,2,0.17,2.1623358973990725,0.8113031655555074
95,290,41,1.0,5,Slow,5,DO,0.022754609184346,1.0,0.02280098880935821,1.0,0.8902439024390244,182.5,2.2754609184346,2.280098880935821,5.4822922538767545,2,0.27,4.34230316206027,0.5250897498031883
96,257,41,1.0,5,Slow,1,Ammonium,0.0021638832733126686,1.0,0.002168619557498504,1.0,0.8902439024390244,182.5,0.21638832733126687,0.2168619557498504,0.21999731510812626,2,0.15,0.3904732723946391,0.5553823298068781
97,274,41,1.0,5,Slow,2,Ammonium,0.0044725703397635,1.0,0.004488515740186748,1.0,0.8902439024390244,182.5,0.44725703397635,0.4488515740186748,0.21999731510812626,2,0.17,0.6360755783328036,0.7056576125672749
98,291,41,1.0,5,Slow,5,Ammonium,0.006747898112653136,1.0,0.006780896427745996,1.0,0.8902439024390244,182.5,0.6747898112653137,0.6780896427745996,0.21999731510812626,2,0.27,1.040272868723733,0.6518382466386143
99,258,41,1.0,5,Slow,1,Nitrate,0.01536695013709037,4.0,0.015590666863529943,4.0,0.8902439024390244,182.5,1.5366950137090367,1.5590666863529945,1.3664981797254785,2,0.15,1.5731411627859029,0.9910532654247101
100,275,41,1.0,5,Slow,2,Nitrate,0.027635453266043827,1.0,0.02795201065369047,1.0,0.8902439024390244,182.5,2.7635453266043823,2.795201065369047,1.3664981797254785,2,0.17,3.2279015204352284,0.8659499206134892
101,292,41,1.0,5,Slow,5,Nitrate,0.035657328463056935,1.0,0.03600300928313619,1.0,0.8902439024390244,182.5,3.565732846305694,3.6003009283136187,1.3664981797254785,2,0.27,4.1889751214203566,0.8594705921989014
102,270,41,1.0,5,Slow,1,Nitrogen,0.008423439224009056,13.0,0.008578601328099388,13.0,0.8902439024390244,182.5,0.8423439224009057,0.8578601328099388,0.8310367104120562,2,0.15,1.1360642823168423,0.7551158382168784
103,287,41,1.0,5,Slow,2,Nitrogen,0.017294229121913408,1.0,0.017722882150511755,1.0,0.8902439024390244,182.5,1.7294229121913411,1.7722882150511754,0.8310367104120562,2,0.17,2.1173131919839085,0.8370458474263569
104,304,41,1.0,5,Slow,5,Nitrogen,0.0215986496982096,1.0,0.0223420981427616,1.0,0.8902439024390244,182.5,2.1598649698209598,2.23420981427616,0.8310367104120562,2,0.27,2.3364587662515244,0.9562376390063984
105,271,41,1.0,5,Slow,1,TOC,0.01157272881484092,13.0,0.01187702853525835,13.0,0.8902439024390244,182.5,1.1572728814840922,1.187702853525835,0.3712076395293135,2,0.15,2.303801047865212,0.5155405474905937
106,288,41,1.0,5,Slow,2,TOC,0.06030458697443885,1.0,0.06290986603780334,1.0,0.8902439024390244,182.5,6.030458697443884,6.2909866037803335,0.3712076395293135,2,0.17,8.03756383337762,0.7826981824586862
107,305,41,1.0,5,Slow,5,TOC,0.07281018701329615,1.0,0.07766069518731449,1.0,0.8902439024390244,182.5,7.281018701329615,7.766069518731449,0.3712076395293135,2,0.27,9.204564921269293,0.8437193485143588
108,306,42,1.0,10,Slow,1,DOC,0.003043661502294816,4.0,0.003046236198199036,4.0,1.024390243902439,210.0,0.3043661502294816,0.30462361981990355,0.9005737220886008,2,0.15,0.2834288040078661,1.0747800347471008
109,323,42,1.0,10,Slow,2,DOC,0.003542670001711032,1.0,0.003545757488846261,1.0,1.024390243902439,210.0,0.3542670001711032,0.3545757488846261,0.9005737220886008,2,0.17,0.26904640773692784,1.3178980974588161
110,340,42,1.0,10,Slow,5,DOC,0.0043688053508832755,1.0,0.004370857022373815,1.0,1.024390243902439,210.0,0.4368805350883277,0.4370857022373815,0.9005737220886008,2,0.27,0.2810745312643391,1.5550526768514656
111,307,42,1.0,10,Slow,1,DO,0.014011882077248444,4.0,0.013960639226924513,4.0,1.024390243902439,210.0,1.4011882077248443,1.3960639226924512,5.49072615299838,2,0.15,1.6364221444731986,0.8531196717225284
112,324,42,1.0,10,Slow,2,DO,0.023068004054069183,1.0,0.02288291928561346,1.0,1.024390243902439,210.0,2.3068004054069187,2.2882919285613466,5.49072615299838,2,0.17,2.1623358973990725,1.0582499838779804
113,341,42,1.0,10,Slow,5,DO,0.027474982911819268,1.0,0.02728934192787421,1.0,1.024390243902439,210.0,2.7474982911819272,2.7289341927874204,5.49072615299838,2,0.27,4.34230316206027,0.6284531712642185
114,308,42,1.0,10,Slow,1,Ammonium,0.0027587306340074343,3.0,0.0027708681646805744,3.0,1.024390243902439,210.0,0.2758730634007434,0.27708681646805744,0.21657415695871846,2,0.15,0.3904732723946391,0.7096178818303714
115,325,42,1.0,10,Slow,2,Ammonium,0.009511366131943718,1.0,0.009584856786426859,1.0,1.024390243902439,210.0,0.9511366131943718,0.958485678642686,0.21657415695871846,2,0.17,0.6360755783328036,1.5068738862053794
116,342,42,1.0,10,Slow,5,Ammonium,0.010995684990306169,1.0,0.011091404870490536,1.0,1.024390243902439,210.0,1.099568499030617,1.1091404870490535,0.21657415695871846,2,0.27,1.040272868723733,1.066201494238537
117,309,42,1.0,10,Slow,1,Nitrate,0.016037989351688237,4.0,0.016002823034397512,4.0,1.024390243902439,210.0,1.6037989351688235,1.6002823034397509,1.382866738663738,2,0.15,1.5731411627859029,1.0172528322924201
118,326,42,1.0,10,Slow,2,Nitrate,0.037011674874172916,1.0,0.0366871781484257,1.0,1.024390243902439,210.0,3.701167487417291,3.6687178148425694,1.382866738663738,2,0.17,3.2279015204352284,1.1365643566312718
119,343,42,1.0,10,Slow,5,Nitrate,0.04468325146915613,1.0,0.044198387938042434,1.0,1.024390243902439,210.0,4.468325146915613,4.419838793804244,1.382866738663738,2,0.27,4.1889751214203566,1.0551122089991332
120,321,42,1.0,10,Slow,1,Nitrogen,0.010642351986265695,4.0,0.0108342680723165,4.0,1.024390243902439,210.0,1.0642351986265697,1.0834268072316502,0.8296956951311861,2,0.15,1.1360642823168423,0.953666816302115
121,338,42,1.0,10,Slow,2,Nitrogen,0.02598942623704123,1.0,0.02672136975733209,1.0,1.024390243902439,210.0,2.598942623704123,2.672136975733209,0.8296956951311861,2,0.17,2.1173131919839085,1.2620414333835204
122,355,42,1.0,10,Slow,5,Nitrogen,0.028084731061874424,1.0,0.029018366196798068,1.0,1.024390243902439,210.0,2.8084731061874417,2.901836619679807,0.8296956951311861,2,0.27,2.3364587662515244,1.2419806681781682
123,322,42,1.0,10,Slow,1,TOC,0.019795268704819683,3.0,0.02064301672929195,3.0,1.024390243902439,210.0,1.9795268704819684,2.064301672929195,0.35319597215757925,2,0.15,2.303801047865212,0.8960416416348339
124,339,42,1.0,10,Slow,2,TOC,0.08692670358541288,1.0,0.0931829046696852,1.0,1.024390243902439,210.0,8.692670358541289,9.31829046696852,0.35319597215757925,2,0.17,8.03756383337762,1.1593426391554642
125,356,42,1.0,10,Slow,5,TOC,0.09593987208448908,1.0,0.10414831508559737,1.0,1.024390243902439,210.0,9.593987208448908,10.414831508559736,0.35319597215757925,2,0.27,9.204564921269293,1.1314854746142144
