Unnamed: 0,Trial,Variance,Anisotropy,Domain,Regime,Time_series,Chem,delmassflux,reldelmassflux,normmassflux,Time,fraction,reldelmf_h_base,reldelmf_t_base,reldelmf_h_fraction,reldelmf_t_fraction
692,57,0.1,10,Original,Slow,5,Sulphate,-7.240741751957103e-06,7.843371971437399e-07,1.0000000078433722,207.5,1.0121951219512195,6.663596769888404e-07,6.834424199062488e-07,1.177047808006659,1.1476273264561647
693,57,0.1,10,Original,Slow,5,Particulate organic matter,2.072974754873358,-67.36510973675996,0.5974960979458914,207.5,1.0121951219512195,-67.75715171767521,-67.35472821717697,0.9942140132668389,1.0001541320091074
694,57,0.1,10,Original,Slow,5,Nitrogen,-108.41267893035456,56.387139520415666,2.2929016556208492,207.5,1.0121951219512195,56.99004817483291,56.924446658891256,0.9894208081283306,0.9905610476691096
695,57,0.1,10,Original,Slow,5,TOC,-159.47369833137628,31.446539939965767,1.4587155763170396,207.5,1.0121951219512195,32.6212498437508,32.35910170291539,0.9639894268487057,0.9717989154542135
696,57,0.1,10,Original,Slow,1,DOC,-291.3743157976717,59.21331128098584,2.451780302365695,207.5,1.0121951219512195,59.237211277775955,59.23657255932931,0.9995965374420136,0.9996073155934171
697,57,0.1,10,Original,Slow,1,DO,-153.11559928215127,99.57206137347441,233.67836834897236,207.5,1.0121951219512195,99.57274402855921,99.57305114080307,0.999993144157154,0.9999900598875165
698,57,0.1,10,Original,Slow,1,Ammonium,-7.1873775344218265,19.474991453271354,1.2418502252249997,207.5,1.0121951219512195,19.7865419150961,19.69209952640565,0.984254425904152,0.9889748641152677
699,57,0.1,10,Original,Slow,1,Nitrate,-114.6601937151915,74.56426320524737,3.931476442256231,207.5,1.0121951219512195,74.6699378000362,74.69682795631762,0.9985847772490206,0.9982252961109972
700,57,0.1,10,Original,Slow,1,Sulphate,-6.606947522413975e-06,7.160900949755117e-07,1.0000000071609008,207.5,1.0121951219512195,6.663596769888404e-07,6.834424199062488e-07,1.0746299929362386,1.047769459603841
701,57,0.1,10,Original,Slow,1,Particulate organic matter,2.089067353973085,-67.92669844168452,0.5954979221766022,207.5,1.0121951219512195,-67.75715171767521,-67.35472821717697,1.0025022705310247,1.0084919090262425
702,57,0.1,10,Original,Slow,1,Nitrogen,-108.95962100054591,56.70386044848482,2.309674743195446,207.5,1.0121951219512195,56.99004817483291,56.924446658891256,0.9949782859373951,0.9961249300897336
703,57,0.1,10,Original,Slow,1,TOC,-162.49481330699751,32.060505073754946,1.4718979013394162,207.5,1.0121951219512195,32.6212498437508,32.35910170291539,0.9828104449497885,0.9907724067280415
704,58,1.0,2,Original,Slow,0,DOC,-0.2748765796845313,59.28449659796161,2.4560668945331914,202.5,0.9878048780487804,59.237211277775955,59.28449659796161,1.0007982367698562,1.0
705,58,1.0,2,Original,Slow,0,DO,-0.14427700807202604,99.57504336267988,235.31812711674655,202.5,0.9878048780487804,99.57274402855921,99.57504336267988,1.0000230920031692,1.0
706,58,1.0,2,Original,Slow,0,Ammonium,-0.0068127322824355074,19.591309150911997,1.2436466623698823,202.5,0.9878048780487804,19.7865419150961,19.591309150911997,0.9901330528082245,1.0
707,58,1.0,2,Original,Slow,0,Nitrate,-0.10811592808429417,74.61790600630933,3.9397852684990218,202.5,0.9878048780487804,74.6699378000362,74.61790600630933,0.9993031761474583,1.0
708,58,1.0,2,Original,Slow,0,Sulphate,-6.090003168424119e-09,7.00518557643821e-07,1.0000000070051855,202.5,0.9878048780487804,6.663596769888404e-07,7.00518557643821e-07,1.0512619263058331,1.0
709,58,1.0,2,Original,Slow,0,Particulate organic matter,0.002076189376492237,-71.64573550421238,0.5825953071671034,202.5,0.9878048780487804,-67.75715171767521,-71.64573550421238,1.0573900125368285,1.0
710,58,1.0,2,Original,Slow,0,Nitrogen,-0.10233056169094293,56.51812141154579,2.299808638593483,202.5,0.9878048780487804,56.99004817483291,56.51812141154579,0.9917191373160565,1.0
711,58,1.0,2,Original,Slow,0,TOC,-0.14889559292666374,31.177983084608982,1.4530233852771104,202.5,0.9878048780487804,32.6212498437508,31.177983084608982,0.9557568527859975,1.0
712,58,1.0,2,Original,Slow,2,DOC,-300.8099863148002,59.24596762207289,2.4537449220401872,202.5,0.9878048780487804,59.237211277775955,59.28449659796161,1.0001478183072439,0.9993501003112161
713,58,1.0,2,Original,Slow,2,DO,-157.98443929094955,99.57053449923905,232.84757407245368,202.5,0.9878048780487804,99.57274402855921,99.57504336267988,0.9999778098982636,0.9999547189407249
714,58,1.0,2,Original,Slow,2,Ammonium,-7.507763856876738,19.71586736322405,1.2455761395894156,202.5,0.9878048780487804,19.7865419150961,19.591309150911997,0.9964281503976129,1.0063578299618765
715,58,1.0,2,Original,Slow,2,Nitrate,-117.92246551528365,74.32126210354896,3.8942723899923646,202.5,0.9878048780487804,74.6699378000362,74.61790600630933,0.9953304407803181,0.9960244944057358
716,58,1.0,2,Original,Slow,2,Sulphate,-6.722354441990319e-06,7.061332832170198e-07,1.0000000070613329,202.5,0.9878048780487804,6.663596769888404e-07,7.00518557643821e-07,1.0596878946936124,1.0080150989747991
717,58,1.0,2,Original,Slow,2,Particulate organic matter,2.2709304516172,-71.56330075701214,0.5828752393941851,202.5,0.9878048780487804,-67.75715171767521,-71.64573550421238,1.056173391927631,0.9988494116695139
718,58,1.0,2,Original,Slow,2,Nitrogen,-111.59959174206678,56.287001619645345,2.287649067901543,202.5,0.9878048780487804,56.99004817483291,56.51812141154579,0.987663696071448,0.9959106957887451
719,58,1.0,2,Original,Slow,2,TOC,-162.50361001386398,31.0736547094947,1.4508240583267242,202.5,0.9878048780487804,32.6212498437508,31.177983084608982,0.9525586805634741,0.9966537804953206
720,58,1.0,2,Original,Slow,5,DOC,-300.6569952979527,59.243475118169755,2.4535948609441234,202.5,0.9878048780487804,59.237211277775955,59.28449659796161,1.0001057416488501,0.9993080572131692
721,58,1.0,2,Original,Slow,5,DO,-157.90635581420938,99.56777492474238,231.36094068674225,202.5,0.9878048780487804,99.57274402855921,99.57504336267988,0.9999500957429133,0.9999270054253351
722,58,1.0,2,Original,Slow,5,Ammonium,-7.508249776447737,19.72634666828763,1.2457387430315778,202.5,0.9878048780487804,19.7865419150961,19.591309150911997,0.9969577682110007,1.006892725561903
723,58,1.0,2,Original,Slow,5,Nitrate,-117.57391187501291,74.1361722536779,3.866403727275841,202.5,0.9878048780487804,74.6699378000362,74.61790600630933,0.9928516674570199,0.9935439926096198
724,58,1.0,2,Original,Slow,5,Sulphate,-6.5736139731598095e-06,6.908315091211597e-07,1.000000006908315,202.5,0.9878048780487804,6.663596769888404e-07,7.00518557643821e-07,1.0367246593354855,0.9861716032830828
725,58,1.0,2,Original,Slow,5,Particulate organic matter,2.2800610364880503,-71.88456820662337,0.5817857940556329,202.5,0.9878048780487804,-67.75715171767521,-71.64573550421238,1.0609148463935723,1.0033335229337823
726,58,1.0,2,Original,Slow,5,Nitrogen,-111.1093747447273,56.065910330128965,2.2761368393295207,202.5,0.9878048780487804,56.99004817483291,56.51812141154579,0.9837842241882496,0.9919988302844679
727,58,1.0,2,Original,Slow,5,TOC,-160.92912623061986,30.786948216858363,1.444814199398692,202.5,0.9878048780487804,32.6212498437508,31.177983084608982,0.943769731825777,0.9874579806304515
728,58,1.0,2,Original,Slow,1,DOC,-300.6462609277156,59.27506995934647,2.455498386373539,202.5,0.9878048780487804,59.237211277775955,59.28449659796161,1.0006391030359783,0.9998409931912036
729,58,1.0,2,Original,Slow,1,DO,-157.8222886181604,99.57139311954201,233.3140333471734,202.5,0.9878048780487804,99.57274402855921,99.57504336267988,0.9999864329437701,0.9999633417871125
730,58,1.0,2,Original,Slow,1,Ammonium,-7.489769122169559,19.688989859201776,1.2451592854414828,202.5,0.9878048780487804,19.7865419150961,19.591309150911997,0.9950697774116912,1.004985920416923
731,58,1.0,2,Original,Slow,1,Nitrate,-117.90636930814352,74.3881079945773,3.904436266513517,202.5,0.9878048780487804,74.6699378000362,74.61790600630933,0.9962256590300955,0.9969203368999312
732,58,1.0,2,Original,Slow,1,Sulphate,-6.618439101657714e-06,6.959380361702575e-07,1.0000000069593804,202.5,0.9878048780487804,6.663596769888404e-07,7.00518557643821e-07,1.044387978749069,0.9934612417849857
733,58,1.0,2,Original,Slow,1,Particulate organic matter,2.2902505004080957,-72.2469034364649,0.5805619607953421,202.5,0.9878048780487804,-67.75715171767521,-71.64573550421238,1.0662624033769486,1.0083908404041324
734,58,1.0,2,Original,Slow,1,Nitrogen,-111.65588109600306,56.37373803680211,2.2921973027246225,202.5,0.9878048780487804,56.99004817483291,56.51812141154579,0.9891856533242419,0.9974453613967044
735,58,1.0,2,Original,Slow,1,TOC,-163.24368758461503,31.247511762721555,1.4544928127529029,202.5,0.9878048780487804,32.6212498437508,31.177983084608982,0.9578882450056581,1.0022300569579465
736,59,1.0,5,Original,Slow,0,DOC,-0.2751306592619372,59.03101738496474,2.4408709618115063,172.5,0.8414634146341463,59.237211277775955,59.03101738496474,0.9965191829871206,1.0
737,59,1.0,5,Original,Slow,0,DO,-0.14502004848564515,99.56788997680556,231.4225420200618,172.5,0.8414634146341463,99.57274402855921,99.56788997680556,0.9999512512003058,1.0
738,59,1.0,5,Original,Slow,0,Ammonium,-0.006842281556786206,19.57406189553655,1.2433799636892295,172.5,0.8414634146341463,19.7865419150961,19.57406189553655,0.9892613868319536,1.0
739,59,1.0,5,Original,Slow,0,Nitrate,-0.10770875637885224,73.95069658751126,3.8388742461365517,172.5,0.8414634146341463,74.6699378000362,73.95069658751126,0.9903677271775552,1.0
740,59,1.0,5,Original,Slow,0,Sulphate,-5.937145775014585e-09,6.793877622162285e-07,1.0000000067938777,172.5,0.8414634146341463,6.663596769888404e-07,6.793877622162285e-07,1.019551130834116,1.0
741,59,1.0,5,Original,Slow,0,Particulate organic matter,0.0019286933308778442,-66.2101300382797,0.6016480462229895,172.5,0.8414634146341463,-67.75715171767521,-66.2101300382797,0.9771681418097161,1.0
742,59,1.0,5,Original,Slow,0,Nitrogen,-0.10159827825058412,55.82215385493894,2.2635779859353713,172.5,0.8414634146341463,56.99004817483291,55.82215385493894,0.9795070480321209,1.0
743,59,1.0,5,Original,Slow,0,TOC,-0.14560306241139392,30.330150418326408,1.4353411210220934,172.5,0.8414634146341463,32.6212498437508,30.330150418326408,0.929766657120794,1.0
744,59,1.0,5,Original,Slow,2,DOC,-301.49583515844245,59.07255364261796,2.4433481416551435,172.5,0.8414634146341463,59.237211277775955,59.03101738496474,0.9972203682177765,1.0007036344534324
745,59,1.0,5,Original,Slow,2,DO,-158.79673742703218,99.56254325040527,228.59402693557004,172.5,0.8414634146341463,99.57274402855921,99.56788997680556,0.9998975545140042,0.9999463006959218
746,59,1.0,5,Original,Slow,2,Ammonium,-7.52743052475919,19.66481751370293,1.2447846249313892,172.5,0.8414634146341463,19.7865419150961,19.57406189553655,0.9938481215204005,1.0046365245318385
747,59,1.0,5,Original,Slow,2,Nitrate,-117.16885656729374,73.4626513025315,3.7682739575841406,172.5,0.8414634146341463,74.6699378000362,73.95069658751126,0.983831692739081,0.9934003963789276
748,59,1.0,5,Original,Slow,2,Sulphate,-6.075897545088082e-06,6.349120915197564e-07,1.000000006349121,172.5,0.8414634146341463,6.663596769888404e-07,6.793877622162285e-07,0.9528068900999683,0.934535661120259
749,59,1.0,5,Original,Slow,2,Particulate organic matter,2.1339921979118732,-66.89863215806227,0.5991660848681758,172.5,0.8414634146341463,-67.75715171767521,-66.2101300382797,0.9873294620885165,1.0103987429020984
750,59,1.0,5,Original,Slow,2,Nitrogen,-110.44079102067171,55.413157636773825,2.242814128557282,172.5,0.8414634146341463,56.99004817483291,55.82215385493894,0.9723304227920367,0.9926732275643118
751,59,1.0,5,Original,Slow,2,TOC,-158.94087444463003,30.23450073643854,1.4333732440187672,172.5,0.8414634146341463,32.6212498437508,30.330150418326408,0.9268345290648179,0.996846382870885
752,59,1.0,5,Original,Slow,5,DOC,-301.30219021928104,59.0621677062232,2.4427282637337293,172.5,0.8414634146341463,59.237211277775955,59.03101738496474,0.9970450403086678,1.0005276941282464
753,59,1.0,5,Original,Slow,5,DO,-158.71717590777575,99.55910859593405,226.81322220798438,172.5,0.8414634146341463,99.57274402855921,99.56788997680556,0.9998630605919502,0.9999118050922485
754,59,1.0,5,Original,Slow,5,Ammonium,-7.521005091946424,19.65720256847407,1.2446666433942308,172.5,0.8414634146341463,19.7865419150961,19.57406189553655,0.993463266740746,1.0042474920832083
755,59,1.0,5,Original,Slow,5,Nitrate,-116.731425212235,73.22255183028176,3.7344858018654223,172.5,0.8414634146341463,74.6699378000362,73.95069658751126,0.9806162156766423,0.990153645728437
756,59,1.0,5,Original,Slow,5,Sulphate,-5.782954190181044e-06,6.045825023164577e-07,1.000000006045825,172.5,0.8414634146341463,6.663596769888404e-07,6.793877622162285e-07,0.9072915471843335,0.8898931301680371
757,59,1.0,5,Original,Slow,5,Particulate organic matter,2.1706739095040875,-68.08033164862118,0.5949536094981898,172.5,0.8414634146341463,-67.75715171767521,-66.2101300382797,1.0047696799932289,1.0282464572907533
758,59,1.0,5,Original,Slow,5,Nitrogen,-109.4205672429152,54.92689098503367,2.2186177564719447,172.5,0.8414634146341463,56.99004817483291,55.82215385493894,0.9637979391863308,0.9839622299019181
759,59,1.0,5,Original,Slow,5,TOC,-152.98355960661874,29.11485495805205,1.410732812083867,172.5,0.8414634146341463,32.6212498437508,30.330150418326408,0.8925119392269248,0.9599311100171781
760,59,1.0,5,Original,Slow,1,DOC,-301.20459596814186,59.07663414783546,2.443591770072127,172.5,0.8414634146341463,59.237211277775955,59.03101738496474,0.9972892523723389,1.0007727592186535
761,59,1.0,5,Original,Slow,1,DO,-158.6336660248828,99.56334719166769,229.01490175209236,172.5,0.8414634146341463,99.57274402855921,99.56788997680556,0.9999056284228862,0.9999543749984163
762,59,1.0,5,Original,Slow,1,Ammonium,-7.509468245711623,19.638217749002127,1.2443726009916645,172.5,0.8414634146341463,19.7865419150961,19.57406189553655,0.9925037853137535,1.0032775953099549
763,59,1.0,5,Original,Slow,1,Nitrate,-117.180990725279,73.54637862315121,3.780200773853829,172.5,0.8414634146341463,74.6699378000362,73.95069658751126,0.984952991659189,0.9945326010028643
764,59,1.0,5,Original,Slow,1,Sulphate,-6.20935941242351e-06,6.495306897002969e-07,1.000000006495307,172.5,0.8414634146341463,6.663596769888404e-07,6.793877622162285e-07,0.9747448894798217,0.9560529727257157
765,59,1.0,5,Original,Slow,1,Particulate organic matter,2.1378009401087668,-67.08746716896042,0.5984889333374062,172.5,0.8414634146341463,-67.75715171767521,-66.2101300382797,0.990116400531339,1.0132507990872919
766,59,1.0,5,Original,Slow,1,Nitrogen,-110.38681259199043,55.44345738218807,2.2443393074224742,172.5,0.8414634146341463,56.99004817483291,55.82215385493894,0.9728620900986039,0.99321601825442
767,59,1.0,5,Original,Slow,1,TOC,-158.1681321781398,30.11867836522395,1.4309975492826907,172.5,0.8414634146341463,32.6212498437508,30.330150418326408,0.9232840099470846,0.9930276622375509
768,60,1.0,10,Original,Slow,0,DOC,-0.26631532521481266,59.16087654339365,2.448632378367648,195.0,0.9512195121951221,59.237211277775955,59.16087654339365,0.9987113719107343,1.0
769,60,1.0,10,Original,Slow,0,DO,-0.1400730742106536,99.57334111353407,234.37927386984703,195.0,0.9512195121951221,99.57274402855921,99.57334111353407,1.0000059964700247,1.0
770,60,1.0,10,Original,Slow,0,Ammonium,-0.006499563567484781,19.251358140542546,1.2384109218090555,195.0,0.9512195121951221,19.7865419150961,19.251358140542546,0.9729521319667669,1.0
771,60,1.0,10,Original,Slow,0,Nitrate,-0.10481243315774327,74.50771119694383,3.922754868052941,195.0,0.9512195121951221,74.6699378000362,74.50771119694383,0.9978274174604671,1.0
772,60,1.0,10,Original,Slow,0,Sulphate,-5.867871744058562e-09,6.952128357218706e-07,1.0000000069521284,195.0,0.9512195121951221,6.663596769888404e-07,6.952128357218706e-07,1.0432996769303515,1.0
773,60,1.0,10,Original,Slow,0,Particulate organic matter,0.0018603000611455308,-66.12130618458421,0.6019697430556312,195.0,0.9512195121951221,-67.75715171767521,-66.12130618458421,0.9758572269993416,1.0
774,60,1.0,10,Original,Slow,0,Nitrogen,-0.09933642299373714,56.51007977800497,2.2993833856109256,195.0,0.9512195121951221,56.99004817483291,56.51007977800497,0.9915780313896999,1.0
775,60,1.0,10,Original,Slow,0,TOC,-0.1465595878999033,31.609341728783093,1.4621880023939804,195.0,0.9512195121951221,32.6212498437508,31.609341728783093,0.9689800936562962,1.0
776,60,1.0,10,Original,Slow,2,DOC,-291.2354644866801,59.0807294714365,2.443836332082105,195.0,0.9512195121951221,59.237211277775955,59.16087654339365,0.9973583866801953,0.9986452690250733
777,60,1.0,10,Original,Slow,2,DO,-153.3812160616871,99.56890818211399,231.96914404541906,195.0,0.9512195121951221,99.57274402855921,99.57334111353407,0.9999614769434884,0.999955480740422
778,60,1.0,10,Original,Slow,2,Ammonium,-7.140064470390204,19.312676228139892,1.2393520484425242,195.0,0.9512195121951221,19.7865419150961,19.251358140542546,0.9760511114580019,1.0031851304801302
779,60,1.0,10,Original,Slow,2,Nitrate,-114.35025638318876,74.23158109425727,3.880719277569415,195.0,0.9512195121951221,74.6699378000362,74.50771119694383,0.9941294084514596,0.996293939268156
780,60,1.0,10,Original,Slow,2,Sulphate,-6.858335837023332e-06,7.420259020548715e-07,1.000000007420259,195.0,0.9512195121951221,6.663596769888404e-07,6.952128357218706e-07,1.1135516263648384,1.0673363090087264
781,60,1.0,10,Original,Slow,2,Particulate organic matter,2.0420595390098013,-66.28114053428257,0.6013911119366105,195.0,0.9512195121951221,-67.75715171767521,-66.12130618458421,0.9782161565831049,1.0024172896592842
782,60,1.0,10,Original,Slow,2,Nitrogen,-108.14272117749714,56.179496832107354,2.282036781204059,195.0,0.9512195121951221,56.99004817483291,56.51007977800497,0.9857773178180345,0.9941500180640996
783,60,1.0,10,Original,Slow,2,TOC,-157.7594677258615,31.07132670889016,1.450775058119356,195.0,0.9512195121951221,32.6212498437508,31.609341728783093,0.9524873160199422,0.9829792399819886
784,60,1.0,10,Original,Slow,5,DOC,-290.9252539489698,59.04534678646935,2.4417249849148255,195.0,0.9512195121951221,59.237211277775955,59.16087654339365,0.9967610816382475,0.9980471932859285
785,60,1.0,10,Original,Slow,5,DO,-153.30509385450551,99.56594480982963,230.38544928065468,195.0,0.9512195121951221,99.57274402855921,99.57334111353407,0.9999317160655166,0.9999257200409093
786,60,1.0,10,Original,Slow,5,Ammonium,-7.137719535837978,19.315345071740687,1.23939304306271,195.0,0.9512195121951221,19.7865419150961,19.251358140542546,0.9761859932181521,1.003323761925315
787,60,1.0,10,Original,Slow,5,Nitrate,-114.02284273155384,74.05358674672715,3.8540972512794704,195.0,0.9512195121951221,74.6699378000362,74.50771119694383,0.9917456600143472,0.9939050006647459
788,60,1.0,10,Original,Slow,5,Sulphate,-6.870557626825757e-06,7.436951857304328e-07,1.000000007436952,195.0,0.9512195121951221,6.663596769888404e-07,6.952128357218706e-07,1.1160567054283022,1.0697374207111996
789,60,1.0,10,Original,Slow,5,Particulate organic matter,2.0531858394481888,-66.6733840458148,0.5999758184096882,195.0,0.9512195121951221,-67.75715171767521,-66.12130618458421,0.9840051176239496,1.0083494699830855
790,60,1.0,10,Original,Slow,5,Nitrogen,-107.58288448489073,55.914751825713594,2.2683324726824825,195.0,0.9512195121951221,56.99004817483291,56.51007977800497,0.9811318575162361,0.9894651015424138
791,60,1.0,10,Original,Slow,5,TOC,-155.14847612395863,30.571344930633874,1.440327482940438,195.0,0.9512195121951221,32.6212498437508,31.609341728783093,0.9371604422597062,0.9671617078566356
792,60,1.0,10,Original,Slow,1,DOC,-291.07302228177633,59.108952961345565,2.4455230971579103,195.0,0.9512195121951221,59.237211277775955,59.16087654339365,0.9978348353397503,0.9991223324419476
793,60,1.0,10,Original,Slow,1,DO,-153.22353769352318,99.5696028285829,232.3435343934604,195.0,0.9512195121951221,99.57274402855921,99.57334111353407,0.999968453214713,0.9999624569698138
794,60,1.0,10,Original,Slow,1,Ammonium,-7.125613069332478,19.29355616374906,1.239058435072355,195.0,0.9512195121951221,19.7865419150961,19.251358140542546,0.9750847948336582,1.0021919504534926
795,60,1.0,10,Original,Slow,1,Nitrate,-114.32791021767923,74.29396804142182,3.89013754285907,195.0,0.9512195121951221,74.6699378000362,74.50771119694383,0.9949649113191816,0.9971312612870763
796,60,1.0,10,Original,Slow,1,Sulphate,-6.518620011775057e-06,7.060016314868587e-07,1.0000000070600163,195.0,0.9512195121951221,6.663596769888404e-07,6.952128357218706e-07,1.0594903261211022,1.0155186947228696
797,60,1.0,10,Original,Slow,1,Particulate organic matter,2.054233954992952,-66.74537805828349,0.5997167727494457,195.0,0.9512195121951221,-67.75715171767521,-66.12130618458421,0.9850676477132998,1.009438287137842
798,60,1.0,10,Original,Slow,1,Nitrogen,-108.24880664855513,56.2928699025322,2.2879562162282894,195.0,0.9512195121951221,56.99004817483291,56.51007977800497,0.9877666663807352,0.9961562631600228
799,60,1.0,10,Original,Slow,1,TOC,-159.02585589721025,31.35319677522212,1.4567320734886786,195.0,0.9512195121951221,32.6212498437508,31.609341728783093,0.9611280047636923,0.9918965426183574
800,61,10.0,2,Original,Slow,0,DOC,-0.2673954539275967,59.51050737512597,2.4697765646627707,125.0,0.6097560975609756,59.237211277775955,59.51050737512597,1.0046135881729554,1.0
801,61,10.0,2,Original,Slow,0,DO,-0.1397977994933583,99.56115983965596,227.87340138058812,125.0,0.6097560975609756,99.57274402855921,99.56115983965596,0.9998836610458387,1.0
802,61,10.0,2,Original,Slow,0,Ammonium,-0.006503869695848645,19.299684160248102,1.2391525232512328,125.0,0.6097560975609756,19.7865419150961,19.299684160248102,0.9753945001134052,1.0
803,61,10.0,2,Original,Slow,0,Nitrate,-0.1022258616022787,72.80318705742258,3.6769014152921935,125.0,0.6097560975609756,74.6699378000362,72.80318705742258,0.9749999692297492,1.0
804,61,10.0,2,Original,Slow,0,Sulphate,-3.8746969299729976e-08,4.599134389970537e-06,1.0000000459913458,125.0,0.6097560975609756,6.663596769888404e-07,4.599134389970537e-06,6.901879793737218,1.0
805,61,10.0,2,Original,Slow,0,Particulate organic matter,0.0020100678396810074,-71.57647910063868,0.5828304702612804,125.0,0.6097560975609756,-67.75715171767521,-71.57647910063868,1.0563678856938603,1.0
806,61,10.0,2,Original,Slow,0,Nitrogen,-0.09836219664438567,56.05918947694947,2.2757886986982614,125.0,0.6097560975609756,56.99004817483291,56.05918947694947,0.9836662938934922,1.0
807,61,10.0,2,Original,Slow,0,TOC,-0.16372010739017984,35.37565010483696,1.547404347776421,125.0,0.6097560975609756,32.6212498437508,35.37565010483696,1.0844357673074814,1.0
808,61,10.0,2,Original,Slow,2,DOC,-291.6729471640075,59.27873567202335,2.455719429401342,125.0,0.6097560975609756,59.237211277775955,59.51050737512597,1.0007009849611703,0.9961053650300503
809,61,10.0,2,Original,Slow,2,DO,-153.0729784019994,99.55229884375044,223.36328285972442,125.0,0.6097560975609756,99.57274402855921,99.56115983965596,0.9997946708709472,0.9999109994708801
810,61,10.0,2,Original,Slow,2,Ammonium,-7.074566021447443,19.170847954065934,1.237177397867188,125.0,0.6097560975609756,19.7865419150961,19.299684160248102,0.9688831952712047,0.9933244396585756
811,61,10.0,2,Original,Slow,2,Nitrate,-111.38158328222632,72.4379494039912,3.628177070920872,125.0,0.6097560975609756,74.6699378000362,72.80318705742258,0.9701086078038234,0.9949832188920067
812,61,10.0,2,Original,Slow,2,Sulphate,-4.344292744917766e-05,4.708912203421937e-06,1.0000000470891242,125.0,0.6097560975609756,6.663596769888404e-07,4.599134389970537e-06,7.066622375322386,1.0238692336737965
813,61,10.0,2,Original,Slow,2,Particulate organic matter,2.1838912377664235,-71.01560164766849,0.5847419711215766,125.0,0.6097560975609756,-67.75715171767521,-71.57647910063868,1.0480901255054274,0.9921639418421018
814,61,10.0,2,Original,Slow,2,Nitrogen,-107.00003196543243,55.68851685049197,2.2567513631308067,125.0,0.6097560975609756,56.99004817483291,56.05918947694947,0.9771621297748666,0.9933878347169127
815,61,10.0,2,Original,Slow,2,TOC,-177.11177378159425,34.947248660361616,1.5372139984964377,125.0,0.6097560975609756,32.6212498437508,35.37565010483696,1.0713031789938117,0.9878899343699478
816,61,10.0,2,Original,Slow,5,DOC,-291.0882089525854,59.18750892917718,2.450230245109709,125.0,0.6097560975609756,59.237211277775955,59.51050737512597,0.9991609606946938,0.9945724131721351
817,61,10.0,2,Original,Slow,5,DO,-152.99412752248557,99.54746098642609,220.97542311379837,125.0,0.6097560975609756,99.57274402855921,99.56115983965596,0.9997460847104317,0.9998624076572438
818,61,10.0,2,Original,Slow,5,Ammonium,-7.057258396600165,19.132873656741904,1.2365964332098098,125.0,0.6097560975609756,19.7865419150961,19.299684160248102,0.9669639969854721,0.9913568272868537
819,61,10.0,2,Original,Slow,5,Nitrate,-110.93535472159648,72.18141686216305,3.594719382526236,125.0,0.6097560975609756,74.6699378000362,72.80318705742258,0.9666730546295976,0.991459574499546
820,61,10.0,2,Original,Slow,5,Sulphate,-4.262441336777556e-05,4.6223474886580346e-06,1.000000046223477,125.0,0.6097560975609756,6.663596769888404e-07,4.599134389970537e-06,6.936715483064029,1.0050472755782303
821,61,10.0,2,Original,Slow,5,Particulate organic matter,2.177177831350376,-70.83034124790521,0.5853761063140547,125.0,0.6097560975609756,-67.75715171767521,-71.57647910063868,1.0453559432816053,0.9895756558284409
822,61,10.0,2,Original,Slow,5,Nitrogen,-106.34829673974123,55.375154178912325,2.2409041008438515,125.0,0.6097560975609756,56.99004817483291,56.05918947694947,0.9716635790345984,0.9877979809480049
823,61,10.0,2,Original,Slow,5,TOC,-174.64504516803123,34.476604913605684,1.5261724437225417,125.0,0.6097560975609756,32.6212498437508,35.37565010483696,1.056875658619509,0.9745857619982411
824,61,10.0,2,Original,Slow,1,DOC,-291.48401777784807,59.301714643105534,2.4571059719856128,125.0,0.6097560975609756,59.237211277775955,59.51050737512597,1.0010888994255167,0.9964914980357283
825,61,10.0,2,Original,Slow,1,DO,-152.9148116571554,99.55246913066004,223.4482732945054,125.0,0.6097560975609756,99.57274402855921,99.56115983965596,0.9997963810468721,0.9999127098457882
826,61,10.0,2,Original,Slow,1,Ammonium,-7.063008200185922,19.159357918487398,1.2370015554696954,125.0,0.6097560975609756,19.7865419150961,19.299684160248102,0.9683024957418055,0.9927290912848338
827,61,10.0,2,Original,Slow,1,Nitrate,-111.358804267941,72.49816943284092,3.6361215940081313,125.0,0.6097560975609756,74.6699378000362,72.80318705742258,0.9709150907154738,0.9958103808787784
828,61,10.0,2,Original,Slow,1,Sulphate,-4.3495937347870495e-05,4.719542767207981e-06,1.00000004719543,125.0,0.6097560975609756,6.663596769888404e-07,4.599134389970537e-06,7.082575567199303,1.0261806607565158
829,61,10.0,2,Original,Slow,1,Particulate organic matter,2.192200342406185,-71.35965265579344,0.5835679429210091,125.0,0.6097560975609756,-67.75715171767521,-71.57647910063868,1.0531678331628935,0.9969707025608179
830,61,10.0,2,Original,Slow,1,Nitrogen,-106.99110216835483,55.74156101440535,2.2594561012996466,125.0,0.6097560975609756,56.99004817483291,56.05918947694947,0.97809289164667,0.994334051820804
831,61,10.0,2,Original,Slow,1,TOC,-177.176914780127,34.99632280375239,1.5383745091542695,125.0,0.6097560975609756,32.6212498437508,35.37565010483696,1.0728075402192654,0.98927716381295
832,62,10.0,5,Original,Slow,0,DOC,-0.2680242576278822,59.74326093860121,2.4840561439286466,157.5,0.7682926829268293,59.237211277775955,59.74326093860121,1.0085427664454405,1.0
