      0.0000      0.0000      0.0000 0.4639102E-06 0.4858200E-05 0.1159776E-06 0.1214550E-05 0.4849342E-01 0.3210748E+03 0.4849377E-01 0.3210801E+03 0.6389607E-01 0.6691378E+00 0.6385064E-01 0.6686682E+00 0.6392822E-04 0.6694744E-03 0.4232685E-02 0.4432629E-01 0.1954259E-01 0.2046528E+00 0.3322241E-02 0.3479097E-01 0.2490654E+01 0.9677512E+02 0.2490637E+01 0.9677628E+02 0.3024304E+01 0.3167093E+02 0.3020121E+01 0.3162773E+02 0.3283395E-02 0.3438417E-01 0.1275773E-02 0.1336033E-01 0.4016226E-07 0.4205411E-06 0.8032451E-09 0.8410822E-08 0.3259636E-02 0.2133706E+01 0.3259275E-02 0.2133462E+01 0.4275324E-02 0.4476714E-01 0.4282900E-02 0.4484630E-01 0.4297133E-05 0.4499551E-04 0.2812836E-04 0.2945324E-03 0.2019237E-03 0.2114260E-02 0.7673101E-06 0.8034189E-05 0.5803404E-01 0.1137740E+00 0.5802506E-01 0.1137612E+00 0.2852091E-01 0.2986308E+00 0.2822170E-01 0.2955103E+00 0.7650548E-04 0.8010575E-03 0.1499867E-05 0.1570516E-04 0.8876270E-01 0.2694772E-04
      0.0100      0.0000      0.0000 0.4319385E-06 0.2102254E-05 0.1079846E-06 0.5255635E-06 0.3524028E-01 0.2329086E+03 0.3524077E-01 0.2329126E+03 0.5934559E-01 0.2888363E+00 0.5930085E-01 0.2886195E+00 0.5937550E-04 0.2889819E-03 0.3924222E-02 0.1909934E-01 0.1869210E-01 0.9097399E-01 0.3177657E-02 0.1546558E-01 0.1850071E+01 0.7137347E+02 0.1850079E+01 0.7137412E+02 0.2869557E+01 0.1396606E+02 0.2865435E+01 0.1394607E+02 0.3117140E-02 0.1517105E-01 0.1202555E-02 0.5852831E-02 0.3925539E-07 0.1910408E-06 0.7851078E-09 0.3820816E-08 0.2501727E-02 0.1642468E+01 0.2501551E-02 0.1642353E+01 0.4193770E-02 0.2040945E-01 0.4201287E-02 0.2044604E-01 0.4215101E-05 0.2051326E-04 0.2767355E-04 0.1346765E-03 0.2677560E-03 0.1303264E-02 0.1017473E-05 0.4952402E-05 0.6004490E-01 0.1169816E+00 0.6004985E-01 0.1169931E+00 0.3757522E-01 0.1828920E+00 0.3716823E-01 0.1809139E+00 0.1011682E-03 0.4924217E-03 0.1970994E-05 0.9593683E-05 0.4558851E-01 0.2694734E-04
      0.0200      0.0000      0.0000 0.4333307E-06 0.2019372E-05 0.1083327E-06 0.5048429E-06 0.3452403E-01 0.2272076E+03 0.3452473E-01 0.2272122E+03 0.5918905E-01 0.2758279E+00 0.5913805E-01 0.2755903E+00 0.5921901E-04 0.2759675E-03 0.3897287E-02 0.1816181E-01 0.1941249E-01 0.9046324E-01 0.3300124E-02 0.1537875E-01 0.1854907E+01 0.7038471E+02 0.1854918E+01 0.7038532E+02 0.2925152E+01 0.1363136E+02 0.2920628E+01 0.1361031E+02 0.3181717E-02 0.1482697E-01 0.1207308E-02 0.5626130E-02 0.3854823E-07 0.1796215E-06 0.7709646E-09 0.3592430E-08 0.2433135E-02 0.1608497E+01 0.2432943E-02 0.1608369E+01 0.4152575E-02 0.1934957E-01 0.4160215E-02 0.1938515E-01 0.4173552E-05 0.1944732E-04 0.2759052E-04 0.1285622E-03 0.2632327E-03 0.1226769E-02 0.1000284E-05 0.4661722E-05 0.5760601E-01 0.1105679E+00 0.5761064E-01 0.1105767E+00 0.3637616E-01 0.1695274E+00 0.3595114E-01 0.1675465E+00 0.9881146E-04 0.4605008E-03 0.1896568E-05 0.8838757E-05 0.4339606E-01 0.2694640E-04
      0.0300      0.0000      0.0000 0.4373854E-06 0.1990803E-05 0.1093463E-06 0.4977008E-06 0.3421468E-01 0.2237973E+03 0.3421523E-01 0.2238022E+03 0.5924165E-01 0.2696443E+00 0.5918084E-01 0.2693691E+00 0.5927181E-04 0.2697816E-03 0.3876953E-02 0.1764644E-01 0.2054012E-01 0.9348757E-01 0.3491821E-02 0.1589289E-01 0.1894345E+01 0.7014393E+02 0.1894318E+01 0.7014447E+02 0.3011069E+01 0.1370476E+02 0.3005936E+01 0.1368171E+02 0.3281669E-02 0.1493639E-01 0.1215139E-02 0.5530779E-02 0.3747856E-07 0.1705718E-06 0.7495711E-09 0.3411436E-08 0.2370850E-02 0.1583222E+01 0.2370671E-02 0.1583090E+01 0.4086704E-02 0.1859934E-01 0.4094516E-02 0.1863475E-01 0.4107142E-05 0.1869236E-04 0.2742695E-04 0.1248241E-03 0.2590432E-03 0.1179095E-02 0.9843643E-06 0.4480562E-05 0.5561660E-01 0.1044986E+00 0.5561910E-01 0.1045063E+00 0.3502214E-01 0.1594114E+00 0.3456741E-01 0.1573461E+00 0.9634744E-04 0.4385477E-03 0.1810281E-05 0.8240154E-05 0.4262264E-01 0.2694497E-04
      0.0400      0.0000      0.0000 0.4446507E-06 0.2015132E-05 0.1111627E-06 0.5037830E-06 0.3435302E-01 0.2229706E+03 0.3435380E-01 0.2229757E+03 0.5959016E-01 0.2700593E+00 0.5951540E-01 0.2697205E+00 0.5962073E-04 0.2701978E-03 0.3869723E-02 0.1753737E-01 0.2202894E-01 0.9983229E-01 0.3744919E-02 0.1697149E-01 0.1960130E+01 0.7024482E+02 0.1960142E+01 0.7024521E+02 0.3112887E+01 0.1410720E+02 0.3106818E+01 0.1407968E+02 0.3401865E-02 0.1541681E-01 0.1219120E-02 0.5524890E-02 0.3631754E-07 0.1645713E-06 0.7263508E-09 0.3291425E-08 0.2329933E-02 0.1576670E+01 0.2329734E-02 0.1576536E+01 0.4023810E-02 0.1823371E-01 0.4031928E-02 0.1827050E-01 0.4043671E-05 0.1832371E-04 0.2736360E-04 0.1239969E-03 0.2606079E-03 0.1181104E-02 0.9903100E-06 0.4488196E-05 0.5522684E-01 0.1010528E+00 0.5523014E-01 0.1010591E+00 0.3429583E-01 0.1554325E+00 0.3378795E-01 0.1531311E+00 0.9584788E-04 0.4343933E-03 0.1753802E-05 0.7948446E-05 0.4273262E-01 0.2694309E-04
      0.0500      0.0000      0.0000 0.4544106E-06 0.2069635E-05 0.1136026E-06 0.5174087E-06 0.3474668E-01 0.2234870E+03 0.3474750E-01 0.2234919E+03 0.6014593E-01 0.2739375E+00 0.6005387E-01 0.2735178E+00 0.6017705E-04 0.2740792E-03 0.3870525E-02 0.1762846E-01 0.2403198E-01 0.1094537E+00 0.4085437E-02 0.1860712E-01 0.2052792E+01 0.7058036E+02 0.2052819E+01 0.7058066E+02 0.3241625E+01 0.1476398E+02 0.3234333E+01 0.1473064E+02 0.3555188E-02 0.1619210E-01 0.1222367E-02 0.5567219E-02 0.3128368E-07 0.1424675E-06 0.6256737E-09 0.2849350E-08 0.2051295E-02 0.1411137E+01 0.2051119E-02 0.1411022E+01 0.3535427E-02 0.1610052E-01 0.3543010E-02 0.1613512E-01 0.3552595E-05 0.1617870E-04 0.2443919E-04 0.1112978E-03 0.2520800E-03 0.1148205E-02 0.9579041E-06 0.4363178E-05 0.5286334E-01 0.9384362E-01 0.5286893E-01 0.9385278E-01 0.3217218E-01 0.1465417E+00 0.3162402E-01 0.1440438E+00 0.9155293E-04 0.4170164E-03 0.1625258E-05 0.7402864E-05 0.4346755E-01 0.2694076E-04
      0.0600      0.0000      0.0000 0.4590410E-06 0.1979487E-05 0.1147602E-06 0.4948717E-06 0.3382014E-01 0.2153572E+03 0.3382063E-01 0.2153622E+03 0.5993184E-01 0.2584395E+00 0.5982161E-01 0.2579663E+00 0.5996316E-04 0.2585745E-03 0.3818287E-02 0.1646544E-01 0.2716216E-01 0.1171212E+00 0.4617568E-02 0.1991061E-01 0.2150285E+01 0.7026433E+02 0.2150168E+01 0.7026455E+02 0.3460376E+01 0.1492088E+02 0.3451467E+01 0.1488333E+02 0.3812458E-02 0.1643904E-01 0.1245787E-02 0.5372052E-02 0.2885775E-07 0.1244307E-06 0.5771551E-09 0.2488614E-08 0.1892559E-02 0.1327812E+01 0.1892429E-02 0.1327698E+01 0.3339606E-02 0.1439993E-01 0.3347215E-02 0.1443248E-01 0.3355509E-05 0.1446850E-04 0.2354213E-04 0.1015087E-03 0.2416386E-03 0.1042065E-02 0.9182268E-06 0.3959848E-05 0.4885809E-01 0.8400083E-01 0.4886188E-01 0.8400999E-01 0.2986182E-01 0.1287789E+00 0.2927781E-01 0.1262644E+00 0.8662546E-04 0.3735719E-03 0.1489336E-05 0.6422955E-05 0.4275837E-01 0.2693800E-04
      0.0700      0.0000      0.0000 0.4679411E-06 0.1969474E-05 0.1169853E-06 0.4923684E-06 0.3362782E-01 0.2119047E+03 0.3362787E-01 0.2119096E+03 0.6022876E-01 0.2534912E+00 0.6009795E-01 0.2529461E+00 0.6026055E-04 0.2536250E-03 0.3797301E-02 0.1598245E-01 0.3093471E-01 0.1301783E+00 0.5258901E-02 0.2213031E-01 0.2274976E+01 0.6991566E+02 0.2274632E+01 0.6991581E+02 0.3678885E+01 0.1548135E+02 0.3667975E+01 0.1543781E+02 0.4076724E-02 0.1715552E-01 0.1252878E-02 0.5273126E-02 0.2651598E-07 0.1115970E-06 0.5303196E-09 0.2231939E-08 0.1768763E-02 0.1269787E+01 0.1768708E-02 0.1269678E+01 0.3154913E-02 0.1327798E-01 0.3162556E-02 0.1330942E-01 0.3169597E-05 0.1333978E-04 0.2275439E-04 0.9576047E-04 0.2397303E-03 0.1009045E-02 0.9109750E-06 0.3834373E-05 0.4737010E-01 0.7894464E-01 0.4737333E-01 0.7895622E-01 0.2872088E-01 0.1208887E+00 0.2808086E-01 0.1182040E+00 0.8488652E-04 0.3572947E-03 0.1414676E-05 0.5954963E-05 0.4259858E-01 0.2693485E-04
      0.0800      0.0000      0.0000 0.4658410E-06 0.1784007E-05 0.1164602E-06 0.4460018E-06 0.3162036E-01 0.1971794E+03 0.3162075E-01 0.1971840E+03 0.5911144E-01 0.2263760E+00 0.5896199E-01 0.2258062E+00 0.5914296E-04 0.2264967E-03 0.3688058E-02 0.1412412E-01 0.3742594E-01 0.1433153E+00 0.6362409E-02 0.2436360E-01 0.2446748E+01 0.6986662E+02 0.2446558E+01 0.6986614E+02 0.4099565E+01 0.1569848E+02 0.4084924E+01 0.1564352E+02 0.4576416E-02 0.1752449E-01 0.1306790E-02 0.5004452E-02 0.2847037E-07 0.1090202E-06 0.5694074E-09 0.2180404E-08 0.1878494E-02 0.1384816E+01 0.1878323E-02 0.1384665E+01 0.3497692E-02 0.1339354E-01 0.3506880E-02 0.1342848E-01 0.3513549E-05 0.1345426E-04 0.2590170E-04 0.9918235E-04 0.2451385E-03 0.9388107E-03 0.9315263E-06 0.3567481E-05 0.4591288E-01 0.7440875E-01 0.4591425E-01 0.7441521E-01 0.2857723E-01 0.1094427E+00 0.2785829E-01 0.1066954E+00 0.8587579E-04 0.3288799E-03 0.1391747E-05 0.5330297E-05 0.4208513E-01 0.2693132E-04
      0.0900      0.0000      0.0000 0.4492984E-06 0.1598747E-05 0.1123246E-06 0.3996868E-06 0.2905337E-01 0.1793579E+03 0.2905413E-01 0.1793620E+03 0.5624011E-01 0.2001203E+00 0.5607780E-01 0.1995421E+00 0.5627039E-04 0.2002280E-03 0.3473793E-02 0.1236082E-01 0.4965074E-01 0.1766664E+00 0.8440625E-02 0.3003330E-01 0.2869001E+01 0.7504127E+02 0.2868966E+01 0.7503982E+02 0.4930987E+01 0.1754536E+02 0.4909532E+01 0.1746889E+02 0.5556663E-02 0.1977163E-01 0.1453394E-02 0.5171408E-02 0.4778602E-07 0.1700063E-06 0.9557203E-09 0.3400125E-08 0.3158527E-02 0.2400372E+01 0.3158021E-02 0.2399987E+01 0.6090624E-02 0.2166835E-01 0.6107989E-02 0.2173012E-01 0.6117415E-05 0.2176367E-04 0.4649025E-04 0.1653963E-03 0.3089553E-03 0.1099266E-02 0.1174030E-05 0.4177209E-05 0.5542804E-01 0.8785733E-01 0.5542465E-01 0.8784490E-01 0.3526723E-01 0.1254811E+00 0.3427814E-01 0.1219522E+00 0.1073527E-03 0.3819618E-03 0.1701615E-05 0.6053876E-05 0.4656422E-01 0.2692746E-04
