#MEDIUM_PROPERTIES_DISTRIBUTED
$MSH_TYPE
	 GROUNDWATER_FLOW	
$MMP_TYPE
	 PERMEABILITY	
$DIS_TYPE
	 NEAREST_VALUE	
;hj
$CONVERSION_FACTOR
	 1.0	
$DATA
0.0 0 0.0 0.00016621414003345066
0.0 0 0.01 0.0004378840664990279
0.0 0 0.02 0.0007593482566250021
0.0 0 0.03 0.0006848597037796954
0.0 0 0.04 0.0009701254487875448
0.0 0 0.05 0.00104894036443516
0.0 0 0.06 0.000859499395125337
0.0 0 0.07 0.00043082878174939874
0.0 0 0.08 0.0001981886877071137
0.0 0 0.09 0.00032989229774621606
0.0 0 0.1 0.0003924996796078536
0.0 0 0.11 0.0005153614730148262
0.0 0 0.12 0.0013061029925406516
0.0 0 0.13 0.0019845198970198687
0.0 0 0.14 0.002506412856283235
0.0 0 0.15 0.0009318681145390733
0.0 0 0.16 0.00054251836365453
0.0 0 0.17 0.0010255364262165476
0.0 0 0.18 0.0007161888612635873
0.0 0 0.19 0.0006293783295763341
0.0 0 0.2 0.00038606753216520484
0.0 0 0.21 0.00024886908684854466
0.0 0 0.22 0.00031815527196241286
0.0 0 0.23 0.00015147949248228763
0.0 0 0.24 0.00021070101480858927
0.0 0 0.25 0.0003388161915484777
0.0 0 0.26 0.0002517106663024121
0.0 0 0.27 0.0002931133521738588
0.0 0 0.28 0.00017188146974891246
0.0 0 0.29 0.00040859149565729475
0.0 0 0.3 0.0013256734431710765
0.0 0 0.31 0.001379142770664651
0.0 0 0.32 0.003485367461985964
0.0 0 0.33 0.0043229033724959945
0.0 0 0.34 0.0068049339196588525
0.0 0 0.35000000000000003 0.010253414399859075
0.0 0 0.36 0.005663241898273145
0.0 0 0.37 0.010033369709229124
0.0 0 0.38 0.007605227646628161
0.0 0 0.39 0.0056638836177060874
0.0 0 0.4 0.008425114043622365
0.0 0 0.41000000000000003 0.005077406803654656
0.0 0 0.42 0.0075345297214235085
0.0 0 0.43 0.004619515282111064
0.0 0 0.44 0.0015033083733865765
0.0 0 0.45 0.0010308604716995464
0.0 0 0.46 0.000475992287219924
0.0 0 0.47000000000000003 0.000969219750482205
0.0 0 0.48 0.0015149108663771642
0.0 0 0.49 0.001047459713874703
0.0 0 0.5 0.0013941401634753922
0.01 0 0.0 3.9261522077427516e-05
0.01 0 0.01 1.8965086254557576e-05
0.01 0 0.02 1.849096750787412e-05
0.01 0 0.03 2.5321166542297928e-05
0.01 0 0.04 3.630040739091713e-05
0.01 0 0.05 4.3208167676585585e-05
0.01 0 0.06 5.16290669767642e-05
0.01 0 0.07 0.00011294873483540576
0.01 0 0.08 0.00014727382135868488
0.01 0 0.09 8.634011353687702e-05
0.01 0 0.1 4.610543608641324e-05
0.01 0 0.11 4.576443749246516e-05
0.01 0 0.12 9.423175274726602e-05
0.01 0 0.13 0.00018154363924851411
0.01 0 0.14 0.00022446487439612239
0.01 0 0.15 0.0001583862940934704
0.01 0 0.16 7.194414866445068e-05
0.01 0 0.17 2.3593731023075236e-05
0.01 0 0.18 1.4857752988771364e-05
0.01 0 0.19 3.6293847978684103e-05
0.01 0 0.2 0.00014691065277096265
0.01 0 0.21 0.0006647331380741457
0.01 0 0.22 0.0013354181821847544
0.01 0 0.23 0.0012383922193137387
